Cenario,Variavel,Patamar,Media_Saida,Media_Controle,Var_Saida,Var_Controle,IAE,ITAE,IG
100,Umidade,P1 (55%),54.8921755181949,0.342358939381255,0.450538194963707,0.0151312736898299,56.0769291237771,122080.271230456,5.68675659183684
100,Umidade,P2 (60%),59.9366048735993,0.455914228202162,0.244620034736821,0.00240295826053915,21.4753560617868,118410.326207082,2.24040052260149
100,Umidade,P2 (50%),50.3813227349941,8.25442481877238e-05,1.98547885871656,1.3804701861916e-08,114.396820498232,1256969.42990843,11.4396985683362
