Cenario,Variavel,Patamar,Media_Saida,Media_Controle,Var_Saida,Var_Controle,IAE,ITAE,IG
100,Umidade,P1 (55%),54.9245627556345,0.346232969243038,0.370337693397786,0.0424858786652946,76.3951061993729,258232.258704524,7.7384973288516
100,Umidade,P2 (60%),60.0762880228232,0.462204651776846,0.554175491480906,0.0511725117555445,46.1954277132247,255131.507782442,4.74780445990672
100,Umidade,P2 (50%),50.4383959634339,0.00264699120325361,2.49563337675407,0.0020949621666005,131.518789030183,1443977.26360212,13.1538747747756
