Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Controle_Temperatura,Controle_Umidade,Erro_Temperatura,Erro_Umidade
18,30,50,22,50,0,0,8,0
36,30,50,22,50,0,0,8,0
54,30,50,22,50,0,0,8,0
72,30,50,22,50,0,0,8,0
90,30,50,22,50,0,0,8,0
108,30,50,22,50,0,0,8,0
126,30,50,22,50,0,0,8,0
126,30,50,22,50,2.08880090244547,0.000549785976173561,8,0
144,30,50,22,50.0000196416105,4.17760180489093,0.00109957195234712,8,-1.9641610499832e-05
162,30,50,22,50.0001504167132,6.2664027073364,0.00164935792852068,8,-0.000150416713189827
180,30,50,21.999995820884,50.0003816186299,8.35520360978186,0.000379666282206217,8.000004179116,-0.000381618629901936
198,30,50,22.1496942070792,50.000638569657,9.6817931141734,0,7.85030579292085,-0.000638569657027688
216,30,50,22.5175780942099,50.0006415378145,10.3312408499837,0.000549785976173561,7.48242190579009,-0.000641537814459525
234,30,50,23.096243334564,49.8610456821144,10.5979477553159,0.360654772852814,6.90375666543604,0.138954317885585
252,30,50,23.878543048127,49.4283058423876,10.1370837587056,1.6272210076625,6.12145695187302,0.571694157612427
270,30,50,24.8029012274043,48.8052442784262,8.87575457424715,3.73948320393298,5.19709877259571,1.19475572157376
288,30,50,25.7863601525151,48.1761559236741,7.08071366144299,6.26754590626728,4.21363984748486,1.82384407632591
306,30,50,26.7635696764097,47.7334563978005,5.21207473710672,8.73874172551105,3.23643032359026,2.26654360219953
324,30,50,27.649946814948,47.6217254597074,3.88698497771547,10.5538999300732,2.35005318505198,2.37827454029262
342,30,50,28.3512643497832,47.8503998631139,2.79280800501355,10.862437655744,1.64873565021676,2.14960013688614
360,30,50,28.8034319678032,48.2999645590645,2.08791940390104,10.4032949950883,1.19656803219676,1.70003544093552
378,30,50,28.9984806684532,48.7824914801201,1.89924015861802,9.59252135611986,1.00151933154682,1.21750851987991
396,30,50,29.004053471652,49.2635512401219,2.15700800866779,8.47795585104708,0.995946528348043,0.736448759878115
414,30,50,28.8907843353305,49.7376700781696,2.80679879123003,7.03907809553605,1.10921566466954,0.262329921830386
432,30,50,28.7121783381907,50.1307487410398,3.58972441154668,5.62694488019185,1.28782166180927,-0.13074874103976
450,30,50,28.5276553623923,50.3526165769608,4.45031414705403,4.73082093391283,1.47234463760773,-0.352616576960756
468,30,50,28.3933327923129,50.4097073325058,5.32233383198205,4.36407422709043,1.60666720768711,-0.40970733250581
486,30,50,28.3545216877973,50.3667565858004,5.95455442888618,4.34180974332437,1.64547831220275,-0.366756585800402
504,30,50,28.4255840863006,50.2677757467728,6.17855165778644,4.41835986778692,1.5744159136994,-0.267775746772799
522,30,50,28.6002895050135,50.1171128536584,6.13642452618244,4.60669315241152,1.39971049498648,-0.117112853658412
540,30,50,28.8676401292576,49.8953297751987,5.82289756996963,5.05413530245822,1.13235987074243,0.104670224801268
558,30,50,29.2016802498879,49.6148869957829,5.25946553395897,5.89004811989473,0.798319750112128,0.385113004217132
576,30,50,29.5601481102954,49.3248994278311,4.52099714854396,7.0113283637507,0.43985188970462,0.67510057216893
594,30,50,29.9052461435285,49.1100717172689,3.69340866683403,8.20179595717912,0.0947538564714989,0.889928282731148
612,30,50,30.2020737985382,49.0547680423113,2.91782810259707,9.072587635104,-0.202073798538191,0.945231957688705
630,30,50,30.4173946751485,49.1920521740083,2.3043075717768,9.05818610080011,-0.417394675148532,0.807947825991661
648,30,50,30.5286389525746,49.4575131342063,1.91988576883038,8.49400509378927,-0.528638952574603,0.542486865793705
666,30,50,30.5290467407933,49.7103301589435,1.85507399421547,7.81149345704566,-0.529046740793294,0.289669841056515
684,30,50,30.4351143257954,49.8911833795978,1.89525887208361,7.25281123329824,-0.435114325795372,0.108816620402237
702,30,50,30.2808983861851,50.0183365189377,2.01293866839099,6.80059963864084,-0.280898386185136,-0.0183365189377156
720,30,50,30.0991305688284,50.1333481658311,2.18078211638386,6.34516160400261,-0.099130568828361,-0.133348165831144
738,30,50,29.9218118143384,50.2479423346796,2.39944226114375,5.84860185984135,0.0781881856616415,-0.247942334679593
756,30,50,29.7642648851539,50.3380209683968,2.67978147549212,5.39932510919474,0.235735114846086,-0.338020968396847
774,30,50,29.6329954002514,50.3649928130319,3.00127297051086,5.15105997998384,0.367004599748647,-0.364992813031918
792,30,50,29.5333509144421,50.3187725852459,3.34313056153663,5.14422132939614,0.466649085557933,-0.31877258524591
810,30,50,29.4694828126581,50.235134867842,3.68069393339165,5.20767214326733,0.530517187341914,-0.235134867841971
828,30,50,29.4437601444608,50.1503991776761,3.9730593021304,5.29255098796241,0.556239855539239,-0.15039917767605
846,30,50,29.4549339690512,50.0682099384683,4.09351775857379,5.39249607308047,0.545066030948796,-0.0682099384682999
864,30,50,29.5004917267676,49.9821487065913,4.11657742942068,5.53569085710655,0.499508273232379,0.0178512934086683
882,30,50,29.5785435572903,49.8863820285032,4.04172951401475,5.80142119418521,0.421456442709676,0.113617971496765
900,30,50,29.6842676274971,49.7859362176542,3.8720415209697,6.18359081943175,0.315732372502865,0.214063782345789
918,30,50,29.8023710863247,49.7017640925356,3.63718488137679,6.62907615766847,0.197628913675342,0.298235907464388
936,30,50,29.9179552454629,49.6546444254371,3.37394876154986,7.06620133615491,0.0820447545371188,0.345355574562902
954,30,50,30.0181496429823,49.6639061062569,3.12007287548023,7.222658175986,-0.0181496429822943,0.336093893743119
972,30,50,30.0913036247319,49.7315640855991,2.91736155849412,7.14362699452323,-0.0913036247318679,0.268435914400911
990,30,50,30.1297833305603,49.810051333409,2.79150262773064,6.98309330023724,-0.12978333056034,0.189948666591022
1008,30,50,30.1330257516779,49.8703053056867,2.75998689115677,6.84789634979252,-0.133025751677902,0.129694694313308
1026,30,50,30.1080274444163,49.9146695540232,2.7718093283324,6.74197575083675,-0.108027444416294,0.0853304459768083
1044,30,50,30.0638053132647,49.9593574778427,2.80812753144742,6.60880128951215,-0.0638053132646519,0.0406425221572846
1062,30,50,30.0091645667205,50.012504170334,2.86144335922702,6.41691105517615,-0.0091645667204574,-0.0125041703339974
1080,30,50,29.9531482236119,50.0648649880322,2.94367965594088,6.20530367200785,0.0468517763880669,-0.0648649880321983
1098,30,50,29.901859367205,50.098644559461,3.04711996995612,6.04569422976609,0.0981406327949621,-0.0986445594610146
1116,30,50,29.8591330176733,50.103022141199,3.16479406786465,5.992300278056,0.140866982326731,-0.103022141199034
1134,30,50,29.8276153225635,50.0834809504458,3.29064029215088,6.00069113162794,0.172384677436479,-0.0834809504457539
1152,30,50,29.8093098189594,50.0573629406638,3.41310659107048,6.02407175910803,0.190690181040644,-0.0573629406637508
1170,30,50,29.8045725699813,50.032848202014,3.49598896479002,6.05129164285226,0.195427430018718,-0.032848202013966
1188,30,50,29.8125892376905,50.0086184150596,3.52711478330543,6.08361510722926,0.187410762309455,-0.00861841505955141
1206,30,50,29.8329817738865,49.9809835841578,3.52286043896535,6.14263939954004,0.167018226113477,0.0190164158422093
1224,30,50,29.8651526200236,49.948485223987,3.48014926506516,6.24833143069642,0.134847379976407,0.0515147760129793
1242,30,50,29.9056838568483,49.9150298687574,3.40659317442294,6.3901810383253,0.0943161431517296,0.0849701312425992
1260,30,50,29.9489445402325,49.8883636164932,3.31413865608116,6.55157069485906,0.051055459767511,0.111636383506827
1278,30,50,29.9897797704865,49.8764855076773,3.21559352840529,6.70650054868031,0.0102202295135356,0.12351449232272
1296,30,50,30.0233781384739,49.8868750205347,3.12607490482541,6.7350299892603,-0.0233781384738592,0.113124979465269
1314,30,50,30.0458401250878,49.917938905792,3.05894649329411,6.67462214766834,-0.0458401250878353,0.0820610942080009
1332,30,50,30.0549824859304,49.9484881528424,3.02326926559948,6.59917885891153,-0.0549824859304096,0.0515118471576272
1350,30,50,30.0513282188778,49.9684607684859,3.02045488668174,6.54710526368528,-0.0513282188777673,0.0315392315140954
1368,30,50,30.0383425225343,49.9815768103278,3.02894092600798,6.5110968896448,-0.0383425225342542,0.0184231896722338
1386,30,50,30.0196536796453,49.995836571453,3.04557122281457,6.46325038220001,-0.0196536796453231,0.0041634285470451
1404,30,50,29.9984614197673,50.0142627459182,3.06742140658559,6.39296384475332,0.00153858023274722,-0.0142627459182165
1422,30,50,29.9777738484045,50.032296650555,3.10146735531718,6.31626297813314,0.0222261515954685,-0.0322966505549758
1440,30,50,29.9593427761004,50.042719796537,3.14301097279735,6.26017785603293,0.0406572238996006,-0.0427197965369999
1458,30,50,29.9443733908037,50.0415911342909,3.18754820313834,6.25287152930153,0.0556266091963487,-0.0415911342908615
1476,30,50,29.9337330345622,50.0319611171744,3.23467399325648,6.25930188376982,0.0662669654377765,-0.0319611171744469
1494,30,50,29.9282060578987,50.021880324249,3.27991657684612,6.26829957007906,0.0717939421012908,-0.0218803242489614
1512,30,50,29.9278558060698,50.0126387629563,3.30228813301043,6.27818634958501,0.0721441939301961,-0.0126387629562714
1530,30,50,29.932137836117,50.0031618029103,3.30956880283205,6.29065038737217,0.0678621638829995,-0.00316180291026313
1548,30,50,29.9409692914404,49.9919260097063,3.30427026324203,6.31644391896323,0.059030708559618,0.00807399029366707
1566,30,50,29.9541196493401,49.9788293802606,3.28470598297542,6.36009772667861,0.0458803506598855,0.0211706197394221
1584,30,50,29.9697169479984,49.9661271309072,3.25413815229462,6.41815774063534,0.0302830520016144,0.0338728690927823
1602,30,50,29.9856650820205,49.9568237075309,3.21751665214481,6.48108534604505,0.0143349179795429,0.0431762924690631
1620,30,50,30.0002054803125,49.9544849646327,3.18158370476236,6.52456101042247,-0.000205480312480688,0.0455150353673162
1638,30,50,30.0115778384266,49.9611644859931,3.15075870797329,6.52344890636131,-0.0115778384265539,0.0388355140068555
1656,30,50,30.0183909674305,49.9730710412646,3.12950729953263,6.49669465135981,-0.0183909674305056,0.0269289587353967
1674,30,50,30.0201016305114,49.9832244203768,3.12123493920003,6.47185166461871,-0.0201016305113946,0.0167755796232498
1692,30,50,30.0173839332218,49.9895611775528,3.12189102295054,6.45451766561721,-0.01738393322184,0.0104388224472487
1710,30,50,30.0116415981541,49.9946107117654,3.12605810584981,6.43884863393939,-0.0116415981540889,0.0053892882346176
1728,30,50,30.0041868078138,50.0006157047754,3.13294057554267,6.41798370113735,-0.0041868078137739,-0.000615704775391634
1746,30,50,29.9962300844394,50.0075327924414,3.14426749029098,6.3902126623635,0.00376991556062478,-0.00753279244135285
1764,30,50,29.9887381035904,50.0133987191277,3.15851658307654,6.36325617783139,0.0112618964095823,-0.0133987191276574
1782,30,50,29.9822578065338,50.0157546446075,3.17488548216827,6.34689194536806,0.0177421934661908,-0.0157546446075258
1800,30,50,29.9771839880239,50.0139204108905,3.19337136839362,6.34669216797715,0.0228160119761078,-0.0139204108905417
1818,30,50,29.973956790246,50.0097287221293,3.20986237481048,6.35029201369805,0.0260432097540004,-0.0097287221293243
1836,30,50,29.9727637118456,50.0057777956627,3.22535638287573,6.35489444641249,0.027236288154441,-0.00577779566273762
1854,30,50,29.973494195406,50.0021375981892,3.23001517396698,6.3609484247411,0.0265058045940094,-0.00213759818920778
1872,30,50,29.9760369187561,49.9983424512509,3.23068013390314,6.36700240306972,0.0239630812439202,0.00165754874909396
1890,30,50,29.9802022986059,49.9941433243522,3.22568961588737,6.37764559602761,0.0197977013941042,0.00585667564783421
1908,30,50,29.9857735453644,49.9892795631286,3.21503608857106,6.39444055753915,0.0142264546355868,0.0107204368713951
1926,30,50,29.9918762294754,49.9846115887251,3.20171030651423,6.41625655993651,0.00812377052457691,0.015388411274877
1944,30,50,29.9977962046423,49.9814158028383,3.18677296005349,6.44084001798301,0.00220379535766924,0.018584197161708
1962,30,50,30.0028871680781,49.9811682085345,3.17383519463291,6.4539908124269,-0.00288716807810729,0.0188317914654874
1980,30,50,30.0064551153986,49.9847172158004,3.16341153721426,6.44896237782648,-0.00645511539857679,0.0152827841995915
1998,30,50,30.0080813952088,49.9898003909803,3.15798552376346,6.43582208826083,-0.00808139520884765,0.0101996090196934
2016,30,50,30.007686349142,49.9937677195631,3.15767138614262,6.42435011863956,-0.00768634914200206,0.00623228043688329
2034,30,50,30.0057456107542,49.9961355008352,3.1589564945915,6.41847423176038,-0.00574561075419311,0.00386449916477005
2052,30,50,30.00289267314,49.997988664274,3.16241053279302,6.41160589978386,-0.00289267314001762,0.00201133572598167
2070,30,50,29.9997014306282,50.0004270712869,3.16626448720257,6.40333790772478,0.000298569371814494,-0.0004270712868788
2088,30,50,29.9966455359573,50.0029754761253,3.17279412041042,6.39294280827167,0.00335446404273299,-0.00297547612528604
2106,30,50,29.9939307479362,50.0048760737784,3.17892398015656,6.38394704912955,0.00606925206378861,-0.00487607377841925
2124,30,50,29.9917760407837,50.00519806777,3.1842542929793,6.38054865123142,0.00822395921627361,-0.00519806777001719
2142,30,50,29.9902972330112,50.0040258431251,3.19251077664944,6.38122853467997,0.00970276698882699,-0.00402584312514875
2160,30,50,29.989689994091,50.0023114222825,3.19996824577085,6.38246844611487,0.0103100059090337,-0.00231142228245318
2178,30,50,29.9899192694572,50.0005862337731,3.20229972502307,6.38571895690942,0.0100807305427679,-0.000586233773113065
2196,30,50,29.990767152828,49.9987662225189,3.20363141593761,6.3895299368757,0.0092328471720009,0.00123377748111864
2214,30,50,29.9923296595197,49.9969771076536,3.20129940407766,6.3968077535307,0.00767034048027782,0.00302289234635822
2232,30,50,29.9946067048155,49.9954589907496,3.19696852490919,6.4040855701857,0.00539329518453258,0.00454100925037437
2250,30,50,29.9971473643149,49.9945900076169,3.19102929312918,6.41024249172493,0.00285263568512306,0.00540999238307904
2268,30,50,29.9996596039032,49.9940200213174,3.18509006134917,6.41583913373973,0.000340396096795814,0.00597997868264599
2286,30,50,30.0018004999398,49.9938476102306,3.18015062008925,6.41877825200425,-0.0018004999398471,0.00615238976943289
2304,30,50,30.0033251557091,49.9942891172324,3.17472460663844,6.41989746855266,-0.00332515570908498,0.00571088276763732
2322,30,50,30.0040950326274,49.995084683886,3.17129765077478,6.41961766441556,-0.00409503262736166,0.0049153161140012
2340,30,50,30.0041119041746,49.9962846888911,3.17018369924595,6.41793883959293,-0.00411190417457874,0.00371531110889833
2358,30,50,30.0035287956977,49.9978698971507,3.16986956162512,6.41247016769896,-0.00352879569766174,0.00213010284932125
2376,30,50,30.0024045671481,49.9996135107047,3.17172393499451,6.407001495805,-0.00240456714807635,0.000386489295259196
2394,30,50,30.0009142725386,50.0008474725881,3.17397822457193,6.40293248399358,-0.000914272538587113,-0.000847472588120013
2412,30,50,29.9993541291034,50.0016729656102,3.17623251414935,6.40026313226471,0.000645870896647693,-0.00167296561015462
2430,30,50,29.9979174038576,50.0023702151432,3.17848680372677,6.39546539405558,0.00208259614238671,-0.00237021514321611
2448,30,50,29.9967676069568,50.0028340835321,3.1830175696261,6.39206699615745,0.00323239304317013,-0.00283408353205772
2466,30,50,29.9959643919771,50.0025506629376,3.18714856206371,6.39162715952534,0.00403560802294933,-0.00255066293757267
2484,30,50,29.9955027180006,50.0017275474245,3.19087978103963,6.39375706824354,0.00449728199938093,-0.00172754742445846
2502,30,50,29.9953888871105,50.000796062639,3.19289574691816,6.39588697696174,0.0046111128895312,-0.000796062638954709
2520,30,50,29.9957280327213,50.0001477068962,3.193562036021,6.39801688567993,0.00427196727870793,-0.000147706896186151
2538,30,50,29.9964920065129,49.9997313508137,3.19322889146958,6.39958666142626,0.00350799348714048,0.00026864918632441
2556,30,50,29.9975870150427,49.9993295143216,3.19028903124981,6.40115643717258,0.00241298495726028,0.000670485678384125
2574,30,50,29.9988671451763,49.9986539689551,3.18734917103005,6.40328634589078,0.00113285482374792,0.00134603104486075
2592,30,50,30.0001754030127,49.9977702255946,3.18440931081029,6.40944326743001,-0.000175403012711683,0.0022297744054498
2610,30,50,30.0014017488118,49.9970494406852,3.18146945059052,6.41560018896924,-0.00140174881175881,0.00295055931478316
2628,30,50,30.0023241151031,49.9973658413272,3.17952938089084,6.41671940551765,-0.00232411510308594,0.0026341586727554
2646,30,50,30.0028237029006,49.9986071536977,3.17858910171124,6.41265039370624,-0.00282370290064904,0.00139284630230918
2664,30,50,30.0028587084776,49.9999007954168,3.17891517340417,6.40858138189482,-0.00285870847761061,9.92045831935684e-05
2682,30,50,30.0024880396015,50.0005915102277,3.1799697143575,6.40591203016595,-0.00248803960145239,-0.00059151022765036
2700,30,50,30.0019134630814,50.0008171294871,3.18102425531082,6.40464233851964,-0.00191346308139728,-0.000817129487089119
2718,30,50,30.0013234519992,50.00093891445,3.18207879626415,6.40519212449581,-0.00132345199922312,-0.000938914449967854
2736,30,50,30.0008297894342,50.0012305286155,3.18313333721747,6.4039224328495,-0.000829789434213524,-0.00123052861552253
2754,30,50,30.0004914687974,50.0017934582275,3.18418787817079,6.40265274120318,-0.000491468797413575,-0.00179345822753874
2772,30,50,30.0002925246664,50.002138546674,3.18451394986372,6.40138304955687,-0.000292524666413385,-0.00213854667399715
2790,30,50,30.0002148008012,50.0021361600861,3.18484002155666,6.40193283553304,-0.000214800801170867,-0.00213616008612405
2808,30,50,30.0002807688388,50.0018174836904,3.18516609324959,6.40350261127937,-0.00028076883881667,-0.00181748369040236
2826,30,50,30.0004844908531,50.0015475319583,3.18422581406999,6.40507238702569,-0.000484490853068564,-0.00154753195832313
2844,30,50,30.0007542621927,50.0014842956772,3.18328553489039,6.40562217300186,-0.000754262192668165,-0.00148429567724406
2862,30,50,30.0010273684156,50.0015612201336,3.18234525571079,6.40617195897803,-0.00102736841561324,-0.00156122013361681
2880,30,50,30.0012896585823,50.0016303747732,3.18140497653119,6.40672174495421,-0.00128965858232277,-0.00163037477317118
2898,30,50,30.0014598867392,50.0017457778376,3.18173104822412,6.40727153093038,-0.00145988673924791,-0.00174577783757712
2916,30,50,30.0015125372969,50.0019003818698,3.18205711991705,6.40782131690655,-0.00151253729686829,-0.00190038186981667
2934,30,50,30.0014519934589,50.0021725136935,3.18238319160998,6.40655162526024,-0.00145199345894298,-0.00217251369347338
2952,30,50,30.0012824619961,50.002592557684,3.18270926330291,6.40315322736211,-0.00128246199613002,-0.00259255768404643
2970,30,50,30.0010987467088,50.0027702778789,3.18303533499584,6.40159362097705,-0.00109874670882704,-0.00277027787886652
2988,30,50,30.0009600731876,50.0024419362766,3.18336140668877,6.40115378434494,-0.000960073187648902,-0.00244193627663947
3006,30,50,30.0009075270824,50.0019325066865,3.1836874783817,6.40272356009127,-0.000907527082368631,-0.00193250668652212
3024,30,50,30.000953597555,50.0014205015557,3.18401355007463,6.40429333583759,-0.000953597555035657,-0.00142050155566409
3042,30,50,30.0010571662134,50.0012439815797,3.18433962176756,6.40484312181376,-0.00105716621342822,-0.00124398157971939
3060,30,50,30.0011837637197,50.0013307771202,3.1846656934605,6.40539290778993,-0.00118376371968765,-0.00133077712015961
3078,30,50,30.001303562936,50.0014789788196,3.18499176515343,6.40594269376611,-0.00130356293596634,-0.00147897881962678
3096,30,50,30.0014260153104,50.001679494375,3.18531783684636,6.40467300211979,-0.00142601531036135,-0.00167949437498294
3114,30,50,30.001567052354,50.0018592150715,3.18564390853929,6.40522278809597,-0.0015670523540372,-0.00185921507154774
3132,30,50,30.0017264868026,50.0017731386234,3.18596998023222,6.40577257407214,-0.00172648680259613,-0.00177313862343453
3150,30,50,30.0019179366428,50.0017530630972,3.18629605192515,6.40632236004831,-0.00191793664282613,-0.00175306309716206
3168,30,50,30.0021530155036,50.0017898717118,3.18535577274555,6.40687214602449,-0.00215301550357339,-0.0017898717117788
3186,30,50,30.0024029824252,50.0018754216464,3.18441549356595,6.40742193200066,-0.00240298242516701,-0.00187542164638899
3204,30,50,30.0026677663946,50.0020024468917,3.18347521438635,6.40797171797683,-0.00266776639461597,-0.00200244689165174
3222,30,50,30.0029472678807,50.0021644705757,3.18253493520675,6.40852150395301,-0.00294726788067123,-0.00216447057567848
3240,30,50,30.0031505964858,50.0023557258475,3.18010750813665,6.40696189756795,-0.00315059648582761,-0.00235572584745114
