Tempo,Referencia_Umidade,Saida_Umidade,Sinal_Controle_Umidade,Erro_Umidade
1170,50,50.0000031767514,22.5112253393996,-3.17675142014195e-06
1188,50,50.00000151388,22.5112287678026,-1.51388001512487e-06
1206,50,50.000000051942,22.5112330438885,-5.19419742772698e-08
1224,50,49.9999994749269,22.511234779857,5.25073133417209e-07
1242,50,49.9999997946621,22.5112340360408,2.05337912007053e-07
1260,50,50.0000003901503,22.5112322733958,-3.90150326268213e-07
1278,50,50.0000007466559,22.5112312181394,-7.46655913985705e-07
1296,50,50.0000007138773,22.5112306108052,-7.13877284397313e-07
1314,50,50.0000004720817,22.5112308607329,-4.72081687519221e-07
1332,50,50.00000014593,22.5112316821576,-1.45930009409767e-07
1350,50,49.9999999177054,22.5112323620913,8.22945764866745e-08
1368,50,49.9999998814245,22.5112324848908,1.18575542273902e-07
1386,50,49.9999999786918,22.5112322180036,2.13082103073248e-08
1404,50,50.0000000830984,22.51123190896,-8.30984205890672e-08
1422,50,50.0000001200973,22.511231790464,-1.20097304545652e-07
1440,50,50.0000000929046,22.5112317792887,-9.29045569364462e-08
1458,50,50.0000000458793,22.5112318732159,-4.58793039115335e-08
1476,50,50.0000000035481,22.5112319950154,-3.54810936187278e-09
1494,50,49.999999985792,22.5112320483312,1.42079912279769e-08
1512,50,49.9999999937995,22.5112320307468,6.20047302390958e-09
1530,50,50.0000000105778,22.5112319810832,-1.0577757336705e-08
1548,50,50.0000000212529,22.5112319494847,-2.12529229770553e-08
1566,50,50.000000020854,22.5112319300898,-2.0853953230926e-08
1584,50,50.0000000141111,22.5112319361259,-1.41110518825371e-08
1602,50,50.0000000045333,22.511231960003,-4.53334791927773e-09
1620,50,49.9999999975818,22.5112319807086,2.41823272517649e-09
1638,50,49.9999999962629,22.5112319848117,3.73706399159346e-09
1656,50,49.9999999990403,22.5112319775377,9.59730073191167e-10
1674,50,50.0000000021415,22.5112319683581,-2.14149054045265e-09
1692,50,50.0000000033626,22.5112319647436,-3.36260796984789e-09
1710,50,50.0000000026631,22.5112319641866,-2.66307154106471e-09
1728,50,50.0000000013409,22.5112319667772,-1.34090782921703e-09
1746,50,50.0000000001041,22.5112319703354,-1.04115827070927e-10
1764,50,49.9999999995566,22.5112319719797,4.43399983396375e-10
1782,50,49.9999999997666,22.5112319715884,2.33399077842478e-10
1800,50,50.0000000002543,22.5112319701447,-2.54317455983255e-10
1818,50,50.000000000587,22.5112319691599,-5.87029092002922e-10
1836,50,50.0000000005941,22.5112319685737,-5.94077675941662e-10
1854,50,50.000000000402,22.5112319687457,-4.01989552756277e-10
1872,50,50.0000000001229,22.5112319694507,-1.22859944440279e-10
1890,50,49.9999999999198,22.5112319700562,8.02486965767457e-11
1908,50,49.9999999998826,22.5112319701779,1.17395870802284e-10
1926,50,49.9999999999652,22.511231969968,3.48450157616753e-11
1944,50,50.0000000000575,22.5112319696948,-5.74544856135617e-11
1962,50,50.000000000095,22.5112319695836,-9.50137746258406e-11
1980,50,50.0000000000752,22.5112319695681,-7.51967377254914e-11
1998,50,50.0000000000361,22.5112319696481,-3.61168872586859e-11
2016,50,49.9999999999998,22.5112319697556,1.91846538655227e-13
2034,50,49.9999999999846,22.5112319698015,1.54329882207094e-11
2052,50,49.999999999992,22.5112319697875,8.01492205937393e-12
2070,50,50.0000000000069,22.5112319697432,-6.93489710101858e-12
2088,50,50.0000000000168,22.5112319697142,-1.67545977092232e-11
2106,50,50.0000000000167,22.511231969698,-1.66551217262167e-11
2124,50,50.0000000000107,22.5112319697049,-1.07363007373351e-11
2142,50,50.0000000000025,22.5112319697267,-2.52953213930596e-12
2160,50,49.9999999999969,22.5112319697435,3.06243919112603e-12
2178,50,49.9999999999964,22.5112319697471,3.63797880709171e-12
2196,50,49.9999999999991,22.5112319697401,9.45021838560933e-13
2214,50,50.000000000002,22.5112319697314,-2.00373051484348e-12
2232,50,50.0000000000031,22.511231969728,-3.14059889205964e-12
2250,50,50.0000000000025,22.5112319697276,-2.45847786572995e-12
2268,50,50.0000000000012,22.5112319697301,-1.20081722343457e-12
2286,50,50.0000000000001,22.5112319697335,-5.6843418860808e-14
2304,50,49.9999999999996,22.5112319697349,4.33431068813661e-13
2322,50,49.9999999999998,22.5112319697345,2.1316282072803e-13
2340,50,50.0000000000003,22.5112319697331,-2.55795384873636e-13
2358,50,50.0000000000006,22.5112319697322,-5.61328761250479e-13
2376,50,50.0000000000006,22.5112319697317,-5.61328761250479e-13
2394,50,50.0000000000004,22.5112319697318,-3.76587649952853e-13
2412,50,50.0000000000001,22.5112319697325,-1.06581410364015e-13
2430,50,49.9999999999999,22.5112319697331,8.5265128291212e-14
2448,50,49.9999999999999,22.5112319697332,1.20792265079217e-13
2466,50,50,22.511231969733,4.2632564145606e-14
2484,50,50,22.5112319697328,-4.9737991503207e-14
2502,50,50.0000000000001,22.5112319697326,-8.5265128291212e-14
2520,50,50.0000000000001,22.5112319697326,-6.3948846218409e-14
2538,50,50,22.5112319697328,-2.1316282072803e-14
2556,50,50,22.5112319697328,7.105427357601e-15
2574,50,50,22.5112319697329,1.4210854715202e-14
2592,50,50,22.5112319697328,7.105427357601e-15
2610,50,50,22.5112319697328,-7.105427357601e-15
2628,50,50,22.5112319697328,-2.1316282072803e-14
2646,50,50,22.5112319697327,-2.8421709430404e-14
2664,50,50,22.5112319697327,-2.1316282072803e-14
2682,50,50,22.5112319697327,-1.4210854715202e-14
2700,50,50,22.5112319697328,-7.105427357601e-15
2718,50,50,22.5112319697328,0
2736,50,50,22.5112319697328,7.105427357601e-15
2754,50,50,22.5112319697328,7.105427357601e-15
2772,50,50,22.5112319697328,7.105427357601e-15
2790,50,50,22.5112319697328,0
2808,50,50,22.5112319697328,-7.105427357601e-15
2826,50,50,22.5112319697328,-7.105427357601e-15
2844,50,50,22.5112319697328,0
2862,50,50,22.5112319697328,7.105427357601e-15
2880,50,50,22.5112319697328,7.105427357601e-15
2898,50,50,22.5112319697328,0
2916,50,50,22.5112319697328,-7.105427357601e-15
2934,50,50,22.5112319697328,-7.105427357601e-15
2952,50,50,22.5112319697328,0
2970,50,50,22.5112319697328,7.105427357601e-15
2988,50,50,22.5112319697328,7.105427357601e-15
3006,50,50,22.5112319697328,0
3024,50,50,22.5112319697328,-7.105427357601e-15
3042,50,50,22.5112319697328,-7.105427357601e-15
3060,50,50,22.5112319697328,0
3078,50,50,22.5112319697328,7.105427357601e-15
3096,50,50,22.5112319697328,7.105427357601e-15
3114,50,50,22.5112319697328,0
3132,50,50,22.5112319697328,-7.105427357601e-15
3150,50,50,22.5112319697328,-7.105427357601e-15
3168,50,50,22.5112319697328,0
3186,50,50,22.5112319697328,7.105427357601e-15
3204,50,50,22.5112319697328,7.105427357601e-15
3222,50,50,22.5112319697328,0
3240,50,50,22.5112319697328,-7.105427357601e-15
3258,50,50,22.5112319697328,-7.105427357601e-15
3276,50,50,22.5112319697328,0
3294,50,50,22.5112319697328,7.105427357601e-15
3312,50,50,22.5112319697328,7.105427357601e-15
3330,50,50,22.5112319697328,0
3348,50,50,22.5112319697328,-7.105427357601e-15
3366,50,50,22.5112319697328,-7.105427357601e-15
3384,50,50,22.5112319697328,0
3402,50,50,22.5112319697328,7.105427357601e-15
3420,50,50,22.5112319697328,7.105427357601e-15
3438,50,50,22.5112319697328,0
3456,50,50,22.5112319697328,-7.105427357601e-15
3474,50,50,22.5112319697328,-7.105427357601e-15
3492,50,50,22.5112319697328,0
3510,50,50,22.5112319697328,7.105427357601e-15
3528,50,50,22.5112319697328,7.105427357601e-15
3546,50,50,22.5112319697328,0
3564,50,50,22.5112319697328,-7.105427357601e-15
3582,50,50,22.5112319697328,-7.105427357601e-15
3600,50,50,22.5112319697328,0
3618,50,50,22.5112319697328,7.105427357601e-15
3636,50,50,22.5112319697328,7.105427357601e-15
3654,50,50,22.5112319697328,0
3672,50,50,22.5112319697328,-7.105427357601e-15
3690,50,50,22.5112319697328,-7.105427357601e-15
3708,50,50,22.5112319697328,0
3726,50,50,22.5112319697328,7.105427357601e-15
3744,50,50,22.5112319697328,7.105427357601e-15
3762,50,50,22.5112319697328,0
3780,50,50,22.5112319697328,-7.105427357601e-15
3798,50,50,22.5112319697328,-7.105427357601e-15
3816,50,50,22.5112319697328,0
3834,50,50,22.5112319697328,7.105427357601e-15
3852,50,50,22.5112319697328,7.105427357601e-15
3870,50,50,22.5112319697328,0
3888,50,50,22.5112319697328,-7.105427357601e-15
3906,50,50,22.5112319697328,-7.105427357601e-15
3924,50,50,22.5112319697328,0
3942,50,50,22.5112319697328,7.105427357601e-15
3960,50,50,22.5112319697328,7.105427357601e-15
3978,50,50,22.5112319697328,0
3996,50,50,22.5112319697328,-7.105427357601e-15
4014,50,50,22.5112319697328,-7.105427357601e-15
4032,50,50,22.5112319697328,0
4050,50,50,22.5112319697328,7.105427357601e-15
4068,50,50,22.5112319697328,7.105427357601e-15
4086,50,50,22.5112319697328,0
4104,50,50,22.5112319697328,-7.105427357601e-15
4122,50,50,22.5112319697328,-7.105427357601e-15
4140,50,50,22.5112319697328,0
4158,50,50,22.5112319697328,7.105427357601e-15
4176,50,50,22.5112319697328,7.105427357601e-15
4194,50,50,22.5112319697328,0
4212,50,50,22.5112319697328,-7.105427357601e-15
4230,50,50,22.5112319697328,-7.105427357601e-15
4248,50,50,22.5112319697328,0
4266,50,50,22.5112319697328,7.105427357601e-15
4284,50,50,22.5112319697328,7.105427357601e-15
4302,50,50,22.5112319697328,0
4320,50,50,22.5112319697328,-7.105427357601e-15
4338,50,50,22.5112319697328,-7.105427357601e-15
4356,50,50,22.5112319697328,0
4374,50,50,22.5112319697328,7.105427357601e-15
4392,50,50,22.5112319697328,7.105427357601e-15
4410,50,50,22.5112319697328,0
4428,50,50,22.5112319697328,-7.105427357601e-15
4446,50,50,22.5112319697328,-7.105427357601e-15
4464,50,50,22.5112319697328,0
4482,50,50,22.5112319697328,7.105427357601e-15
4500,50,50,22.5112319697328,7.105427357601e-15
4518,50,50,22.5112319697328,0
4536,50,50,22.5112319697328,-7.105427357601e-15
4554,50,50,22.5112319697328,-7.105427357601e-15
4572,50,50,22.5112319697328,0
4590,50,50,22.5112319697328,7.105427357601e-15
4608,50,50,22.5112319697328,7.105427357601e-15
4626,50,50,22.5112319697328,0
4644,50,50,22.5112319697328,-7.105427357601e-15
4662,50,50,22.5112319697328,-7.105427357601e-15
4680,50,50,22.5112319697328,0
4698,50,50,22.5112319697328,7.105427357601e-15
4716,50,50,22.5112319697328,7.105427357601e-15
4734,50,50,22.5112319697328,0
4752,50,50,22.5112319697328,-7.105427357601e-15
4770,50,50,22.5112319697328,-7.105427357601e-15
4788,50,50,22.5112319697328,0
4806,50,50,22.5112319697328,7.105427357601e-15
4824,50,50,22.5112319697328,7.105427357601e-15
4842,50,50,22.5112319697328,0
4860,50,50,22.5112319697328,-7.105427357601e-15
4878,50,50,22.5112319697328,-7.105427357601e-15
4896,50,50,22.5112319697328,0
4914,50,50,22.5112319697328,7.105427357601e-15
4932,50,50,22.5112319697328,7.105427357601e-15
4950,50,50,22.5112319697328,0
4968,50,50,22.5112319697328,-7.105427357601e-15
4986,50,50,22.5112319697328,-7.105427357601e-15
5004,50,50,22.5112319697328,0
5022,50,50,22.5112319697328,7.105427357601e-15
5040,50,50,22.5112319697328,7.105427357601e-15
5058,50,50,22.5112319697328,0
5076,50,50,22.5112319697328,-7.105427357601e-15
5094,50,50,22.5112319697328,-7.105427357601e-15
5112,50,50,22.5112319697328,0
5130,50,50,22.5112319697328,7.105427357601e-15
5148,50,50,22.5112319697328,7.105427357601e-15
5166,50,50,22.5112319697328,0
5184,50,50,22.5112319697328,-7.105427357601e-15
5202,50,50,22.5112319697328,-7.105427357601e-15
5220,50,50,22.5112319697328,0
5238,50,50,22.5112319697328,7.105427357601e-15
5256,50,50,22.5112319697328,7.105427357601e-15
5274,50,50,22.5112319697328,0
5292,50,50,22.5112319697328,-7.105427357601e-15
5310,50,50,22.5112319697328,-7.105427357601e-15
5328,50,50,22.5112319697328,0
5346,50,50,22.5112319697328,7.105427357601e-15
5364,50,50,22.5112319697328,7.105427357601e-15
5382,50,50,22.5112319697328,0
