Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Controle_Temperatura,Controle_Umidade,Erro_Temperatura,Erro_Umidade
18,30,50,22,50,0,0,8,0
36,30,50,22,50,0,0,8,0
54,30,50,22,50,0,0,8,0
72,30,50,22,50,0,0,8,0
90,30,50,22,50,0,0,8,0
108,30,50,22,50,0,0,8,0
126,30,50,22,50,0,0,8,0
144,30,50,22,50,3.29760000000001,0,8,0
162,30,50,22,50,6.59520000000002,0,8,0
180,30,50,22,50,9.89280000000004,0,8,0
198,30,50,22,50,13.1904000000001,0,8,0
216,30,50,22.2363550048307,50,14.779011502071,0,7.76364499516927,0
234,30,50,22.8171780136789,50,14.8072768598083,0,7.18282198632106,0
252,30,50,23.7307569843708,49.7796859187175,13.6880208310616,0.120902247972254,6.26924301562919,0.220314081282517
270,30,50,24.9657780885878,49.0804393622057,11.3149573600065,0.489808316835758,5.03422191141223,0.919560637794334
288,30,50,26.3888206681135,47.9479974235389,8.47110122805941,1.09079100452043,3.61117933188651,2.05200257646107
306,30,50,27.8205407578863,46.4457440663254,5.79553472461969,1.94990304486551,2.17945924211375,3.55425593367455
324,30,50,29.1198131258262,44.7443579903943,3.52522385096935,3.02998805165287,0.880186874173813,5.25564200960574
342,30,50,30.1556252105381,43.1394724695948,2.04837991277264,4.22489188872957,-0.155625210538101,6.86052753040519
360,30,50,30.8540213828608,41.8641189477619,1.43863668776191,5.45063668598674,-0.854021382860825,8.13588105223806
378,30,50,31.2170205227973,41.0938364780707,1.49888324786753,6.61493006325227,-1.21702052279728,8.90616352192934
396,30,50,31.2875836518513,40.9367667861527,2.06551538744637,7.63049418855482,-1.28758365185127,9.06323321384733
414,30,50,31.1456795590919,41.372502780734,2.86766890595036,8.45489127203182,-1.14567955909191,8.62749721926601
432,30,50,30.8894560023549,42.2987436720185,3.63099989367104,9.06893485405619,-0.889456002354926,7.70125632798147
450,30,50,30.6041469289084,43.5662857403896,4.21313377949182,9.47612942414932,-0.604146928908428,6.43371425961038
468,30,50,30.3548919490024,44.9942304403878,4.52570096722224,9.70655492277491,-0.354891949002393,5.00576955961219
486,30,50,30.1800278600536,46.419688108928,4.55990150727555,9.79627030321473,-0.180027860053553,3.58031189107199
504,30,50,30.0874436640825,47.721471729842,4.39473681995602,9.78147712664889,-0.0874436640824605,2.27852827015796
522,30,50,30.0644220219128,48.8234478455836,4.12255045131264,9.69610273587225,-0.0644220219128329,1.17655215441641
540,30,50,30.0864479854991,49.7013090436659,3.83662515059879,9.56327978692076,-0.0864479854990847,0.298690956334127
558,30,50,30.12516508778,50.3708971533154,3.61682331387826,9.39677629543512,-0.125165087780033,-0.370897153315362
576,30,50,30.1576558361888,50.8697331726535,3.49866397851967,9.20409575402201,-0.157655836188791,-0.869733172653547
594,30,50,30.1704566041528,51.2444098094501,3.4824070294578,8.98731123428797,-0.170456604152768,-1.24440980945006
612,30,50,30.160031586977,51.5364701539557,3.54318808590866,8.74735213936065,-0.160031586976977,-1.53647015395571
630,30,50,30.1317094943279,51.7734624525423,3.6366756016765,8.48686907439395,-0.131709494327865,-1.77346245254228
648,30,50,30.0958742997315,51.9681390846824,3.71833628627819,8.21068064436808,-0.0958742997315234,-1.96813908468241
666,30,50,30.0637969771105,52.1201707596772,3.75492584517004,7.92646664211523,-0.0637969771105276,-2.1201707596772
684,30,50,30.0445671632115,52.2211222107025,3.72818358616616,7.64393722501191,-0.0445671632114752,-2.22112221070246
702,30,50,30.0428460185644,52.261245972707,3.63863706423517,7.37301705380274,-0.0428460185644468,-2.26124597270696
720,30,50,30.0582652791418,52.2343814993294,3.50200103235482,7.12259140658021,-0.0582652791417821,-2.23438149932941
738,30,50,30.0863469007622,52.1411066816462,3.34198776562477,6.89926453842622,-0.086346900762166,-2.14110668164616
756,30,50,30.1200887983824,51.9897797183255,3.18453433981421,6.70656735928781,-0.120088798382369,-1.98977971832547
774,30,50,30.1519363899833,51.794980522982,3.05148318309287,6.54507017969231,-0.151936389983284,-1.79498052298197
792,30,50,30.1755901799356,51.5747217934986,2.95631316158881,6.41287004334685,-0.175590179935643,-1.57472179349857
810,30,50,30.1871323160623,51.3472764586128,2.90333682554995,6.30639377993839,-0.187132316062275,-1.34727645861277
828,30,50,30.1854561897252,51.1281893063125,2.88851126290833,6.22141052195876,-0.185456189725237,-1.12818930631253
846,30,50,30.1720171604234,50.9283647551685,2.9019498313968,6.15384866444033,-0.172017160423405,-0.928364755168545
864,30,50,30.1500476988508,50.7534088684289,2.93145712779835,6.100357323246,-0.15004769885077,-0.753408868428892
882,30,50,30.1235702520992,50.6040465567671,2.96552108916516,6.05859275016773,-0.123570252099228,-0.604046556767088
900,30,50,30.0964517024607,50.4774217556441,2.99553163906713,6.02717187951417,-0.0964517024606977,-0.477421755644123
918,30,50,30.0716823934284,50.3687861562027,3.01694620009854,6.00542173232596,-0.0716823934284108,-0.368786156202738
936,30,50,30.0510117687066,50.2731057348234,3.02915039631378,5.9930432678719,-0.0510117687066263,-0.273105734823432
954,30,50,30.0349325290726,50.1863069835876,3.03449968374772,5.98976376646628,-0.0349325290726412,-0.186306983587635
972,30,50,30.022933399554,50.1059573446206,3.03694082761312,5.99508171989554,-0.0229333995539953,-0.105957344620577
990,30,50,30.0139121173384,50.0313584614846,3.04053874879319,6.00814559378062,-0.0139121173384034,-0.0313584614846221
1008,30,50,30.0066136226397,49.9631940531595,3.04834762408015,6.02775543920855,-0.00661362263971199,0.0368059468404738
1026,30,50,29.9999870712914,49.9029118172833,3.0617979268096,6.05246925407133,1.29287085570695e-05,0.0970881827167034
1044,30,50,29.9934028109203,49.8520478295269,3.080595850525,6.08076547488454,0.00659718907971296,0.147952170473104
1062,30,50,29.9867094320024,49.8116764458695,3.10308070124321,6.11120727015659,0.0132905679975792,0.188323554130534
1080,30,50,29.9801550227387,49.7820844955068,3.1268452267694,6.14257366958326,0.0198449772612541,0.217915504493234
1098,30,50,29.9742244353027,49.7626997440522,3.14940518322815,6.17393258708353,0.0257755646972555,0.237300255947751
1116,30,50,29.9694495966029,49.7522399672222,3.16876566023431,6.20464917659282,0.0305504033971431,0.247760032777805
1134,30,50,29.9662450167596,49.7489988475883,3.18376618544288,6.23434257145278,0.03375498324041,0.251001152411668
1152,30,50,29.9648036635346,49.7511741850738,3.1941667227148,6.26281062929954,0.0351963364654075,0.248825814926199
1170,30,50,29.9650653612371,49.7571548608437,3.20051469669928,6.28994567933449,0.0349346387629126,0.24284513915633
1188,30,50,29.966750944975,49.7657081083457,3.20386496548145,6.31566262132512,0.0332490550250206,0.234291891654308
1206,30,50,29.9694414128084,49.7760458773528,3.20544629013057,6.33985206060321,0.0305585871915888,0.223954122647207
1224,30,50,29.9726746558198,49.7877815574601,3.20636375222682,6.36236289217884,0.0273253441802481,0.212218442539857
1242,30,50,29.9760343058476,49.800810340069,3.20739473084152,6.38301141066512,0.0239656941524196,0.199189659931044
1260,30,50,29.9792122698044,49.8151577848769,3.20890424193073,6.40160795082389,0.0207877301955648,0.184842215123069
1278,30,50,29.9820361841989,49.8308388053748,3.21087372516277,6.41799009984169,0.0179638158010533,0.169161194625204
1296,30,50,29.9844630113804,49.8477574813783,3.21301078516229,6.43205246865362,0.0155369886196013,0.152242518621676
1314,30,50,29.9865473742904,49.8656625062088,3.21489699541247,6.44376568539204,0.013452625709558,0.134337493791151
1332,30,50,29.988397047633,49.8841569259361,3.2161317717739,6.4531814201347,0.0116029523670456,0.115843074063946
1350,30,50,29.990128333039,49.902748427112,3.21643958101233,6.4604241831849,0.00987166696096864,0.0972515728879841
1368,30,50,29.9918312790713,49.9209201149791,3.21572385514088,6.46567343198319,0.00816872092867627,0.0790798850208674
1386,30,50,29.9935502744909,49.9382011404173,3.21406689444818,6.46914107476583,0.00644972550908207,0.061798859582666
1404,30,50,29.9952808645846,49.954220844616,3.21168731815391,6.47104947321043,0.00471913541542079,0.0457791553840252
1422,30,50,29.9969797364589,49.9687373282233,3.20887415382012,6.47161385380885,0.00302026354112073,0.0312626717767301
1440,30,50,29.9985824780227,49.9816390180049,3.20591786764561,6.47103128708738,0.00141752197727385,0.0183609819950661
1458,30,50,30.0000231427383,49.9929241831396,3.2030548216026,6.46947650549662,-2.31427382999527e-05,0.00707581686044989
1476,30,50,30.0012505528542,50.0026672692282,3.2004351010973,6.46710328305781,-0.00125055285423059,-0.00266726922817639
1494,30,50,30.0022381508352,50.0109819226846,3.1981160901385,6.46404921476939,-0.00223815083522894,-0.0109819226845715
1512,30,50,30.0029864165143,50.0179891372908,3.19607768436547,6.46044152258445,-0.00298641651430387,-0.0179891372907974
1530,30,50,30.0035188096674,50.0237959222929,3.19425099485061,6.45640189129724,-0.00351880966744744,-0.0237959222929476
1548,30,50,30.0038734992644,50.0284862768358,3.19255103453238,6.45204910038553,-0.0038734992644045,-0.0284862768358209
1566,30,50,30.0040936380437,50.0321230452454,3.1909050103906,6.44749908524826,-0.00409363804367047,-0.0321230452454273
1584,30,50,30.0042186882057,50.034757062885,3.18927069856914,6.44286281804106,-0.0042186882056896,-0.034757062884978
1602,30,50,30.0042785286076,50.0364391405777,3.18764285390996,6.43824289749108,-0.00427852860763878,-0.0364391405776558
1620,30,50,30.0042910658438,50.0372308037901,3.18604880866571,6.43372991003115,-0.00429106584383732,-0.0372308037900879
1638,30,50,30.0042631118875,50.0372109416215,3.18453667337354,6.42939950642741,-0.00426311188745032,-0.0372109416215451
1656,30,50,30.00419359349,50.0364771496807,3.18316052059848,6.42531081995212,-0.00419359349004367,-0.0364771496807208
1674,30,50,30.0040778263031,50.0351421137344,3.18196668683286,6.42150644722107,-0.00407782630307452,-0.0351421137343806
1692,30,50,30.0039116169739,50.0333265265332,3.18098418639397,6.41801383595773,-0.00391161697386622,-0.0333265265332372
1710,30,50,30.003694265452,50.0311505816828,3.18022063852294,6.41484765654673,-0.00369426545204732,-0.0311505816827662
1728,30,50,30.0034299955347,50.028726047954,3.179663539275,6.41201261356347,-0.00342999553474854,-0.0287260479540379
1746,30,50,30.0031278076052,50.0261504293086,3.1792855174236,6.4095061776084,-0.00312780760519971,-0.0261504293085864
1764,30,50,30.0028001146902,50.0235039725153,3.17905158730834,6.40732085061075,-0.00280011469019215,-0.0235039725152788
1782,30,50,30.0024607278364,50.0208495200247,3.17892637797711,6.40544576559869,-0.00246072783640727,-0.0208495200246688
1800,30,50,30.0021227872512,50.0182346000182,3.17887975542444,6.40386761105843,-0.00212278725123127,-0.0182346000181539
1818,30,50,30.0017971224757,50.0156948034115,3.17888995961087,6.40257101729152,-0.00179712247568986,-0.0156948034114706
1836,30,50,30.0014913248735,50.0132574413754,3.1789441325922,6.40153862334851,-0.00149132487351977,-0.0132574413753801
1854,30,50,30.0012095936405,50.0109446577492,3.17903673345944,6.4007510547066,-0.00120959364054585,-0.0109446577492349
1872,30,50,30.0009532282236,50.0087754962603,3.17916670647814,6.40018699675333,-0.000953228223579572,-0.00877549626027729
1890,30,50,30.0007215213628,50.006766787215,3.17933436041606,6.39982347044161,-0.000721521362827104,-0.0067667872150281
1908,30,50,30.0005127701504,50.0049330303193,3.17953876854268,6.39963633011806,-0.000512770150429276,-0.00493303031925763
1926,30,50,30.0003251582884,50.0032856497946,3.1797761963694,6.39960093134991,-0.000325158288365657,-0.00328564979457724
1944,30,50,30.0001573471395,50.0018320640585,3.18003971123387,6.39969287241923,-0.000157347139481345,-0.00183206405852587
1962,30,50,30.0000087162688,50.0005749590705,3.18031981633564,6.3998887014092,-8.71626879472842e-06,-0.000574959070483771
1980,30,50,29.9998792882225,49.9995120206231,3.18060574458035,6.40016649733151,0.000120711777547911,0.000487979376934788
1998,30,50,29.9997694376151,49.9986362151326,3.1808869699169,6.40050626876139,0.000230562384878397,0.00136378486737954
2016,30,50,29.9996795124187,49.9979365563145,3.1811545354911,6.40089015501709,0.000320487581284112,0.00206344368550049
2034,30,50,29.9996094874202,49.9973991890289,3.18140192350948,6.40130245210809,0.000390512579755864,0.00260081097114551
2052,30,50,29.9995587357422,49.9970085763636,3.18162535417259,6.40172951090546,0.000441264257844409,0.00299142363640925
2070,30,50,29.9995259576469,49.99674858922,3.18182355492289,6.40215956504907,0.000474042353076243,0.00325141077995283
2088,30,50,29.9995092600954,49.9966033538862,3.18199715294991,6.40258254194365,0.000490739904620341,0.00339664611384194
2106,30,50,29.999506346072,49.9965577903032,3.18214789677338,6.40298989580871,0.000493653928032245,0.00344220969677167
2124,30,50,29.9995147550636,49.9965978498237,3.18227790723715,6.40337448261449,0.000485244936445639,0.0034021501762993
2142,30,50,29.9995320957386,49.9967105191091,3.18238910821523,6.40373047822276,0.000467904261448382,0.0032894808908992
2160,30,50,29.9995562251926,49.9968836871833,3.18248291384679,6.40405332721835,0.00044377480742952,0.00311631281674352
2178,30,50,29.9995853501156,49.9971059745884,3.18256017408454,6.40433970286169,0.000414649884369567,0.00289402541162787
2196,30,50,29.9996180474266,49.9973666028725,3.18262132131812,6.40458745839243,0.000381952573402344,0.00263339712746813
2214,30,50,29.9996532199618,49.9976553489909,3.18266662789259,6.40479555505188,0.000346780038199768,0.0023446510090892
2232,30,50,29.9996900134533,49.9979625932067,3.1826964793742,6.40496396024743,0.000309986546724872,0.00203740679329911
2250,30,50,29.9997277234415,49.9982794395516,3.18271158648587,6.40509351768749,0.000272276558540341,0.00172056044840474
2268,30,50,29.9997657161668,49.9985978702568,3.18271309056698,6.40518579797877,0.000234283833187021,0.00140212974319809
2286,30,50,29.9998033784489,49.9989108912882,3.18270255283237,6.40524294186302,0.000196621551101117,0.00108910871181678
2304,30,50,29.9998401011245,49.9992126332975,3.18268184769094,6.40526750869746,0.000159898875466524,0.000787366702539316
2322,30,50,29.999875291479,49.9994983867862,3.18265299918566,6.40526234048659,0.000124708521035188,0.000501613213799601
2340,30,50,29.9999084040813,49.9997645671321,3.18261800531206,6.4052304478032,9.15959187324233e-05,0.000235432867938812
2358,30,50,29.9999389772317,50.0000086199223,3.18257868907964,6.40517491950811,6.10227683388587e-05,-8.61992231904196e-06
2376,30,50,29.9999666635188,50.0002288867801,3.18253660154116,6.40509885435248,3.33364811595516e-05,-0.00022888678013544
2394,30,50,29.999991246708,50.0004244553621,3.18249298545116,6.40500531002555,8.75329202898456e-06,-0.000424455362065146
2412,30,50,30.000012641945,50.0005950149525,3.1824487931553,6.40489726424749,-1.26419449877346e-05,-0.000595014952537554
2430,30,50,30.0000308807399,50.0007407327944,3.18240474190359,6.40477758294961,-3.08807398532451e-05,-0.000740732794376697
2448,30,50,30.0000460854053,50.0008621582449,3.18236138540831,6.40464899199502,-4.60854052732884e-05,-0.000862158244949285
2466,30,50,30.0000584391043,50.0009601542187,3.18231918183554,6.40451405071161,-5.84391043148003e-05,-0.000960154218745402
2484,30,50,30.0000681574298,50.0010358497864,3.18227854397312,6.40437512720933,-6.81574297516363e-05,-0.00103584978638338
2502,30,50,30.0000754659161,50.0010906050462,3.18223986487757,6.404234376654,-7.54659160691062e-05,-0.00109060504617986
2520,30,50,30.000080585696,50.0011259794435,3.1822035196991,6.40409372419114,-8.05856959793516e-05,-0.00112597944348636
2538,30,50,30.0000837273004,50.0011436969215,3.18216984995329,6.40395485407713,-8.37273003924111e-05,-0.0011436969214742
2556,30,50,30.0000850908742,50.0011456046333,3.18213913937044,6.40381920595109,-8.50908741512058e-05,-0.00114560463331514
2574,30,50,30.0000848701281,50.0011336253786,3.18211159053932,6.4036879783206,-8.48701280560249e-05,-0.00113362537860695
2592,30,50,30.0000832572192,50.0011097066065,3.18208730945726,6.40356213848848,-8.32572191526992e-05,-0.00110970660645648
2610,30,50,30.0000804462945,50.0010757702719,3.18206630176874,6.40344243751658,-8.04462945289686e-05,-0.00107577027193884
2628,30,50,30.0000766343767,50.0010336679533,3.18204848095359,6.40332942851019,-7.66343766827049e-05,-0.00103366795325144
2646,30,50,30.0000720193054,50.0009851446721,3.18203368587298,6.40322348652768,-7.20193054277729e-05,-0.000985144672100091
2664,30,50,30.0000667953217,50.0009318132494,3.18202170341459,6.4031248287069,-6.67953217110551e-05,-0.00093181324942293
2682,30,50,30.0000611474173,50.0008751392712,3.18201229162749,6.40303353364112,-6.11474172913518e-05,-0.000875139271158787
2700,30,50,30.0000552457278,50.0008164352596,3.18200519950567,6.40294955950964,-5.52457278111262e-05,-0.000816435259636705
2718,30,50,30.0000492410625,50.0007568617196,3.18200018105261,6.40287276086816,-4.9241062548333e-05,-0.000756861719636959
2736,30,50,30.0000432622573,50.0006974324441,3.18199700294906,6.40280290426701,-4.32622572859032e-05,-0.000697432444127344
2754,30,50,30.000037415549,50.0006390217473,3.18199544662053,6.40273968297208,-3.74155490447947e-05,-0.00063902174732533
2772,30,50,30.0000317857322,50.000582371956,3.18199530647387,6.40268273103384,-3.17857322329473e-05,-0.000582371955964334
2790,30,50,30.0000264385565,50.0005281002995,3.18199638642537,6.40263163683126,-2.64385565174052e-05,-0.000528100299533207
2808,30,50,30.000021423706,50.0004767050837,3.18199849663693,6.40258595606523,-2.14237059985578e-05,-0.00047670508373443
2826,30,50,30.0000167777469,50.0004285715558,3.18200145178,6.40254522404184,-1.67777468575991e-05,-0.000428571555758595
2844,30,50,30.0000125266001,50.0003839781077,3.1820050713811,6.40250896700496,-1.25266001091973e-05,-0.000383978107656446
2862,30,50,30.0000086873223,50.0003431034298,3.18200918208675,6.40247671226279,-8.68732233882952e-06,-0.000343103429791825
2880,30,50,30.0000052691973,50.0003060349923,3.18201362116829,6.40244799690139,-5.26919725984953e-06,-0.000306034992334503
2898,30,50,30.0000022743056,50.0002727789045,3.18201824035193,6.40242237496881,-2.274305597183e-06,-0.000272778904516713
2916,30,50,29.9999996978256,50.0002432708811,3.18202290909319,6.40239942312142,3.02174420596657e-07,-0.00024327088105025
2934,30,50,29.9999975283194,50.0002173878126,3.18202751665732,6.40237874482422,2.47168057398994e-06,-0.000217387812575964
2952,30,50,29.9999957482005,50.0001949593334,3.1820319727148,6.4023599732708,4.25179954888222e-06,-0.000194959333391864
2970,30,50,29.9999943344796,50.0001757788077,3.18203620650949,6.4023427732267,5.66552044034552e-06,-0.000175778807651739
2988,30,50,29.9999932597891,50.0001596132864,3.18204016492892,6.4023268420035,6.74021094937416e-06,-0.000159613286442095
3006,30,50,29.9999924936009,50.0001462121754,3.18204380995249,6.40231190974623,7.506399136048e-06,-0.000146212175430094
3024,30,50,29.9999920035109,50.0001353145468,3.1820471159652,6.40229773917727,7.99648907445771e-06,-0.000135314546767518
3042,30,50,29.9999917564536,50.0001266551879,3.18205006733472,6.4022841248968,8.24354641792979e-06,-0.000126655187933977
3060,30,50,29.9999917197356,50.0001199695797,3.18205265648866,6.40227089230423,8.28026438881579e-06,-0.000119969579706947
3078,30,50,29.9999918618242,50.0001149980291,3.18205488255962,6.40225789618175,8.13817577594023e-06,-0.000114998029054902
3096,30,50,29.9999921528743,50.0001114891602,3.18205675052144,6.40224501897293,7.84712571544333e-06,-0.000111489160204314
3114,30,50,29.999992565024,50.0001092029085,3.18205827064792,6.40223216879267,7.43497597355258e-06,-0.00010920290845462
3132,30,50,29.9999930725171,50.0001079130901,3.18205945809886,6.40221927721521,6.92748291442058e-06,-0.000107913090090506
3150,30,50,29.9999936517191,50.0001074095586,3.18206033246302,6.40220629689961,6.3482809302684e-06,-0.000107409558566474
3168,30,50,29.9999942810905,50.0001074999165,3.18206091715097,6.40219319912134,5.7189094704313e-06,-0.000107499916495613
3186,30,50,29.9999949411605,50.0001080107401,3.182061238605,6.40217997128136,5.05883945578489e-06,-0.000108010740078157
3204,30,50,29.9999956145225,50.0001087882848,3.18206132536183,6.40216661446073,4.38547746028917e-06,-0.000108788284791217
3222,30,50,29.9999962858527,50.0001096986708,3.1820612070502,6.40215314107807,3.71414726885178e-06,-0.000109698670833325
3240,30,50,29.9999969419367,50.0001106275832,3.18206091342039,6.40213957269332,3.05806331368785e-06,-0.000110627583183032
