Tempo,Referencia_Temperatura,Saida_Temperatura,Sinal_Controle_Temperatura,Erro_Temperatura
756,30,29.9966573686775,10.0536247810456,0.00334263132248935
774,30,30.0553414454625,9.84955376475843,-0.0553414454624956
792,30,30.0822779870226,9.75240084607277,-0.0822779870225609
810,30,30.0780729970211,9.73922644069309,-0.0780729970211311
828,30,30.046542072972,9.83531452264939,-0.0465420729720023
846,30,29.996583117506,10.0109490916096,0.00341688249401884
864,30,29.9386485482055,10.2137050063205,0.0613514517945291
882,30,29.8809261429831,10.4168229018156,0.119073857016872
900,30,29.8334472491744,10.5872962681062,0.166552750825563
918,30,29.8034350807693,10.6989673553011,0.196564919230713
936,30,29.7931176944008,10.7760152628448,0.20688230559924
954,30,29.8020308055669,10.8151916218529,0.197969194433071
972,30,29.8266856219405,10.7891623239673,0.173314378059462
990,30,29.861236851491,10.7161022852797,0.138763148509003
1008,30,29.9020210712313,10.6068713790837,0.097978928768697
1026,30,29.9453301654837,10.4734287877121,0.0546698345162859
1044,30,29.9851545775265,10.3369900666854,0.0148454224734671
1062,30,30.0171377933724,10.2221773643197,-0.0171377933723775
1080,30,30.0381113235621,10.1461069491608,-0.0381113235620631
1098,30,30.0461159104301,10.1167158309577,-0.0461159104300606
1116,30,30.0411823769093,10.119705949731,-0.0411823769093154
1134,30,30.0256143047778,10.1670025133291,-0.0256143047778252
1152,30,30.0032719741966,10.2467225359852,-0.00327197419655079
1170,30,29.9786766254897,10.3360353629687,0.0213233745103167
1188,30,29.9549866570668,10.4226041467075,0.0450133429331743
1206,30,29.9362349310658,10.491994003299,0.0637650689341669
1224,30,29.9253399233436,10.5333537911053,0.0746600766563787
1242,30,29.9230574660468,10.5620643289968,0.0769425339531509
1260,30,29.928917696382,10.566624092456,0.0710823036179598
1278,30,29.9411333941955,10.5436119837741,0.0588666058045426
1296,30,29.9569469478448,10.5018453425679,0.0430530521552193
1314,30,29.9749872052995,10.4454685087348,0.0250127947005367
1332,30,29.9929937798958,10.3825678737137,0.00700622010415941
1350,30,30.0084196069066,10.32632519994,-0.00841960690657118
1368,30,30.0195577968939,10.2855498935718,-0.0195577968938636
1386,30,30.0251658386559,10.2649112517232,-0.0251658386558624
1404,30,30.0247736035325,10.2572176036329,-0.0247736035324628
1422,30,30.0191267285626,10.2709335630939,-0.0191267285626431
1440,30,30.0097888118092,10.30155749237,-0.00978881180919444
1458,30,29.9987286547288,10.342075088685,0.00127134527121697
1476,30,29.9872428507333,10.3843593072326,0.0127571492666583
1494,30,29.977294184752,10.4212676344593,0.0227058152480417
1512,30,29.970429360868,10.4470856948068,0.0295706391320394
1530,30,29.9675053878849,10.4596528231081,0.0324946121150909
1548,30,29.9686011212606,10.4671852363394,0.0313988787393953
1566,30,29.9731232551569,10.460445112328,0.0268767448431291
1584,30,29.9799585963154,10.4427214911468,0.02004140368458
1602,30,29.9878106580212,10.4183919708705,0.0121893419787824
1620,30,29.996136401091,10.3892603491011,0.0038635989090352
1638,30,30.0036395339092,10.3616972945624,-0.00363953390917615
1656,30,30.0093077889003,10.3408382560703,-0.00930778890032258
1674,30,30.0125632882454,10.3288304362848,-0.0125632882454383
1692,30,30.0130277058026,10.3240162061018,-0.0130277058025996
1710,30,30.0109044428824,10.3278257159345,-0.0109044428823921
1728,30,30.0068744920548,10.3401368797868,-0.00687449205484114
1746,30,30.0018119253097,10.3581073705242,-0.00181192530968488
1764,30,29.9964277937241,10.3779970124055,0.00357220627588362
1782,30,29.9915276112289,10.3962108371325,0.00847238877114265
1800,30,29.9878874949874,10.4098731124092,0.0121125050125563
1818,30,29.9860079386783,10.4170938788822,0.0139920613217335
1836,30,29.98602986678,10.4221747686352,0.0139701332200133
1854,30,29.987754415097,10.4203301190974,0.0122455849030061
1872,30,29.9907178750594,10.4128280099282,0.00928212494061498
1890,30,29.9942905912111,10.4017656989414,0.00570940878888493
1908,30,29.9982319346668,10.3878918596174,0.00176806533322349
1926,30,30.0019099732187,10.374330999248,-0.00190997321866604
1944,30,30.0048003041405,10.3636663661831,-0.00480030414051313
1962,30,30.0065863397966,10.3570693454692,-0.00658633979661261
1980,30,30.0070382150347,10.3544669642537,-0.00703821503472568
1998,30,30.0062121087699,10.3552240065243,-0.0062121087699083
2016,30,30.0044055172232,10.3602673851335,-0.00440551722315519
2034,30,30.0020225409999,10.3683160166112,-0.0020225409999135
2052,30,29.9994538123239,10.3778078091626,0.000546187676086163
2070,30,29.997021140029,10.3868470562018,0.0029788599709839
2088,30,29.9951142687096,10.393986984846,0.00488573129036851
2106,30,29.9940024270686,10.3982161348585,0.00599757293136705
2124,30,29.9938022523355,10.4005479303898,0.00619774766448344
2142,30,29.9944519286225,10.4001973277218,0.0055480713775431
2160,30,29.9957547232239,10.3969531747426,0.00424527677606079
2178,30,29.9974239061112,10.3917400493422,0.00257609388884816
2196,30,29.9992659724179,10.3852080248066,0.00073402758210861
2214,30,30.0010297540181,10.3786930642147,-0.00102975401813055
2232,30,30.0024496015872,10.3734467791771,-0.00244960158720886
2250,30,30.0033486708157,10.3701230917279,-0.0033486708156758
2268,30,30.0036176983286,10.3687850080615,-0.0036176983285543
2286,30,30.003271759217,10.3688543861247,-0.0032717592169611
2304,30,30.0024423349635,10.3710173414129,-0.00244233496345103
