Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Controle_Temperatura,Controle_Umidade,Erro_Temperatura,Erro_Umidade
3258,30,50,29.9999981947638,50.0000335261573,3.47801700362373,6.61582961119561,1.80523618098505e-06,-3.35261572601553e-05
3276,30,50,29.9999990619414,50.0000385719892,3.47801554761905,6.61582384228552,9.38058569488476e-07,-3.85719892079806e-05
3294,30,50,29.999999851971,50.0000430605416,3.4780139928208,6.61581767528242,1.48028995283767e-07,-4.30605415857599e-05
3312,30,50,30.0000005591827,50.0000469604594,3.47801237571711,6.61581118528888,-5.59182694814808e-07,-4.69604593504869e-05
3330,30,50,30.0000011803269,50.0000502565674,3.47801072928707,6.61580444573115,-1.18032685492153e-06,-5.02565674054267e-05
3348,30,50,30.0000017143034,50.0000529478264,3.47800908283116,6.61579752714807,-1.71430336592948e-06,-5.29478264468253e-05
3366,30,50,30.0000021618863,50.0000550453175,3.47800746189893,6.6157904962082,-2.16188631085856e-06,-5.50453174810173e-05
3384,30,50,30.0000025254498,50.0000565702896,3.4780058883014,6.61578341494089,-2.52544983680991e-06,-5.65702895585218e-05
3402,30,50,30.0000028087001,50.0000575522988,3.47800438019726,6.61577634016449,-2.80870014890411e-06,-5.75522987631416e-05
3420,30,50,30.0000030164181,50.0000580274604,3.47800295223933,6.61576932309401,-3.01641814104414e-06,-5.80274603834141e-05
3438,30,50,30.0000031542162,50.0000580368305,3.4780016157707,6.61576240910988,-3.15421621621681e-06,-5.80368305449497e-05
3456,30,50,30.0000032283123,50.0000576249287,3.4780003790589,6.61575563766879,-3.22831225219034e-06,-5.76249287149722e-05
3474,30,50,30.0000032453229,50.0000568384079,3.47799924755826,6.61574904233827,-3.24532286555268e-06,-5.683840785764e-05
3492,30,50,30.0000032120776,50.0000557248756,3.47799822419027,6.61574265093642,-3.21207756925901e-06,-5.57248756365425e-05
3510,30,50,30.0000031354546,50.0000543318661,3.4779973096347,6.61573648575956,-3.13545460883802e-06,-5.43318661385683e-05
3528,30,50,30.0000030222389,50.0000527059595,3.47799650262293,6.61573056388112,-3.02223889292463e-06,-5.27059594759294e-05
3546,30,50,30.0000028790018,50.0000508920439,3.47799580022791,6.61572489750619,-2.8790017623237e-06,-5.08920439017402e-05
3564,30,50,30.000002712002,50.0000489327135,3.47799519814494,6.61571949436743,-2.71200203627586e-06,-4.89327135255735e-05
3582,30,50,30.0000025271073,50.0000468677931,3.47799469095954,6.6157143581494,-2.5271072630062e-06,-4.6867793109584e-05
3600,30,50,30.000002329734,50.0000447339806,3.47799427239831,6.61570948892941,-2.32973397373826e-06,-4.47339805589309e-05
3618,30,50,30.0000021248054,50.0000425645969,3.47799393556047,6.61570488362477,-2.12480544092841e-06,-4.25645968533672e-05
3636,30,50,30.0000019167252,50.0000403894328,3.47799367312916,6.61570053643709,-1.91672516791641e-06,-4.03894327547505e-05
3654,30,50,30.0000017093645,50.0000382346816,3.47799347755979,6.61569643928615,-1.70936453258719e-06,-3.82346816181212e-05
3672,30,50,30.0000015060627,50.0000361229473,3.4779933412464,6.61569258222682,-1.50606267723674e-06,-3.61229472574109e-05
3690,30,50,30.0000013096368,50.0000340733164,3.47799325666591,6.61568895384362,-1.30963683986351e-06,-3.40733164350127e-05
3708,30,50,30.0000011224015,50.0000321014856,3.47799321649978,6.61568554161892,-1.12240148908427e-06,-3.21014856439206e-05
3726,30,50,30.0000009461945,50.0000302199324,3.47799321373529,6.61568233227167,-9.46194489870322e-07,-3.0219932419584e-05
3744,30,50,30.0000007824088,50.0000284381218,3.47799324174664,6.61567931206438,-7.82408793753575e-07,-2.84381218449425e-05
3762,30,50,30.0000006320282,50.0000267627399,3.47799329435768,6.61567646707727,-6.32028182678823e-07,-2.67627398642389e-05
3780,30,50,30.0000004956658,50.0000251979453,3.47799336588746,6.61567378344887,-4.95665794630895e-07,-2.51979453480544e-05
3798,30,50,30.0000003736042,50.0000237456338,3.47799345118057,6.61567124758346,-3.73604223113944e-07,-2.3745633825456e-05
3816,30,50,30.0000002658362,50.0000224057066,3.47799354562367,6.61566884632586,-2.65836195723068e-07,-2.24057066020578e-05
3834,30,50,30.0000001721049,50.0000211763395,3.47799364514994,6.61566656710506,-1.72104940077134e-07,-2.11763395014941e-05
3852,30,50,30.0000000919435,50.0000200542465,3.47799374623298,6.61566439804807,-9.19435336754759e-08,-2.00542464696696e-05
3870,30,50,30.0000000247126,50.0000190349339,3.47799384587214,6.61566232806624,-2.47125768737533e-08,-1.90349339419527e-05
3888,30,50,29.9999999696358,50.0000181129426,3.47799394157029,6.61566034691595,3.03642480048438e-08,-1.81129425556037e-05
3906,30,50,29.9999999258329,50.0000172820736,3.47799403130569,6.61565844523634,7.41670902471014e-08,-1.72820735500068e-05
3924,30,50,29.9999998923504,50.0000165355977,3.47799411349953,6.61565661456626,1.07649626102102e-07,-1.65355977301829e-05
3942,30,50,29.9999998681883,50.0000158664456,3.47799418698,6.6156548473432,1.31811674464188e-07,-1.58664456151314e-05
3960,30,50,29.9999998523252,50.0000152673778,3.4779942509439,6.61565313688656,1.47674782624563e-07,-1.52673777620294e-05
3978,30,50,29.9999998437391,50.0000147311349,3.47799430491757,6.61565147736778,1.56260909989214e-07,-1.47311348897006e-05
3996,30,50,29.999999841426,50.0000142505678,3.47799434871683,6.61564986376967,1.58574035680203e-07,-1.42505677587224e-05
4014,30,50,29.9999998444153,50.0000138187472,3.47799438240789,6.6156482918371,1.55584721994728e-07,-1.38187472060736e-05
4032,30,50,29.9999998517826,50.000013429055,3.47799440626883,6.61564675802136,1.48217406348294e-07,-1.34290550093397e-05
4050,30,50,29.9999998626597,50.0000130752565,3.47799442075292,6.61564525941979,1.37340315120582e-07,-1.30752564757586e-05
