Tempo,Referencia_Temperatura,Saida_Temperatura,Sinal_Controle_Temperatura,Erro_Temperatura
0,30,22,0,8
18,30,22,0,8
36,30,22,0,8
54,30,22,0,8
72,30,22,0,8
90,30,21.2916,2.90873194221509,8.7084
108,30,20.60601048,5.89811767158812,9.39398952
126,30,19.942496942544,8.97078951073138,10.057503057456
144,30,19.3003485409941,12.1366568525659,10.6996514590059
162,30,18.9347293796113,14.65628705368,11.0652706203887
180,30,18.8586349695666,16.2464069631706,11.1413650304334
198,30,19.0704789878589,17.012229892961,10.9295210121411
216,30,19.5696112198111,17.4969109607267,10.4303887801889
234,30,20.2904123311545,17.7188555623149,9.70958766884554
252,30,21.140695511675,17.6991473263318,8.859304488325
270,30,22.0390550690265,17.4605426682515,7.96094493097354
288,30,22.9550180340645,17.1099937984814,7.0449819659355
306,30,23.8634762654189,16.7122323873524,6.13652373458106
324,30,24.7420783033088,16.2824928434771,5.25792169669122
342,30,25.5713013749327,15.8324816482776,4.42869862506733
360,30,26.3417746873557,15.3654930511101,3.65822531264434
378,30,27.0506673716486,14.8872124564335,2.94933262835141
396,30,27.6969092156454,14.3959980247103,2.30309078435462
414,30,28.2805717132574,13.8934086380446,1.7194282867426
432,30,28.8020734044559,13.3875564458921,1.19792659554411
450,30,29.2623362081304,12.8853153463487,0.737663791869551
468,30,29.6621368798854,12.3954434600069,0.337863120114587
486,30,30.0023559261013,11.9282533492831,-0.00235592610128421
504,30,30.2845669802291,11.4214899404711,-0.284566980229137
522,30,30.5109389236402,10.8954399542565,-0.510938923640179
540,30,30.6843761521541,10.3687291810759,-0.684376152154087
558,30,30.8086412118691,9.86463592565939,-0.808641211869105
576,30,30.8819520295586,9.45960599969037,-0.881952029558608
594,30,30.9040514563802,9.17393090568096,-0.904051456380223
612,30,30.8764322076194,8.97299628665821,-0.876432207619381
630,30,30.8026812980867,8.82096612345569,-0.802681298086711
648,30,30.6931129008827,8.71778567454972,-0.693112900882689
666,30,30.5598830224764,8.65747824657439,-0.559883022476388
684,30,30.411814850837,8.63865029250797,-0.411814850837022
702,30,30.2541191439583,8.66203127499315,-0.254119143958324
720,30,30.0916516530246,8.72817423778041,-0.0916516530246483
738,30,29.9285857854494,8.87751035691053,0.0714142145506038
