Variavel,Patamar,Media_Saida,Media_Controle,Var_Saida,Var_Controle,IAE,ITAE,Goodhart
Temperatura,30°C,29.6597919898005,4.02018761410764,3.00277170896403,4.7657478483132,148.365357095534,33282.2569790132,18.9765967261942
Umidade,55%,54.9086506118947,1.19328650317132,0.865749771844203,0.136940397202765,160.150078695999,444912.76967471,16.3495234482761
Temperatura,36°C,36.0131609873277,6.86308000276265,0.454064490440364,5.94223532639262,92.3392599022315,623172.326306602,14.7661067192505
Umidade,65%,64.9843663653236,2.02245957588607,0.981467521250229,0.122116596905583,65.1570820412249,718893.834962687,7.00568173713361
