Tempo,Referencia_Umidade,Saida_Umidade,Controle_Umidade,Erro_Umidade
0,55,50,0,5
18,55,50,0,5
36,55,50,0.642,5
54,55,50.2293604145722,1.13490999651773,4.77063958542784
72,55,51.7031929904871,0.835447532301081,3.29680700951288
90,55,53.7652844894117,0.214034186276999,1.23471551058826
108,55,54.8980535666072,0.0499505454043162,0.101946433392818
126,55,54.807565784673,0.349121584016077,0.192434215327033
144,55,54.5539721910238,0.520518201725291,0.446027808976162
162,55,54.8942014449421,0.305753436893766,0.105798555057916
180,55,55.4160526547538,0.0483801327726912,-0.416052654753798
198,55,55.4308896204609,0.0900109722370459,-0.43088962046086
216,55,55.022007488385,0.303445019117448,-0.0220074883850216
234,55,54.7994808933794,0.363235129779623,0.200519106620597
252,55,54.982282686615,0.225511649298745,0.0177173133850133
270,55,55.1998270327204,0.123051898528094,-0.199827032720407
288,55,55.1258774178516,0.189108040369264,-0.12587741785164
306,55,54.9086178106853,0.299333414582367,0.0913821893147002
324,55,54.8638681615501,0.296567569681758,0.136131838449934
342,55,55.0096654542607,0.210297114186726,-0.00966545426072685
360,55,55.1058976795833,0.175753299444391,-0.105897679583343
378,55,55.033982621463,0.228209213245909,-0.0339826214630108
396,55,54.9290617017712,0.277619106937315,0.0709382982287678
414,55,54.9410003274922,0.257917419732432,0.0589996725077668
432,55,55.0286755870444,0.210897053877338,-0.0286755870443542
450,55,55.0576412940754,0.205976523735607,-0.0576412940754381
468,55,55.0021918456324,0.240430154273588,-0.00219184563244568
486,55,54.9560355219117,0.25902694002706,0.0439644780882631
504,55,54.9794911877285,0.240165097394553,0.0205088122714514
522,55,55.0255362134514,0.217573803999188,-0.0255362134514314
540,55,55.0270364057543,0.222557574976009,-0.0270364057542949
558,55,54.9918000137621,0.242291612262677,0.0081999862379476
576,55,54.9754736957509,0.246887704217385,0.0245263042491004
594,55,54.9958816091608,0.233495760217695,0.00411839083917442
612,55,55.0173457292451,0.224166684571554,-0.0173457292450649
630,55,55.0106621302773,0.23059023844743,-0.010662130277268
648,55,54.9910713602466,0.24061481416609,0.00892863975338543
666,55,54.9878601098123,0.239918246336598,0.0121398901877114
684,55,55.0017366707389,0.231812639601983,-0.00173667073891437
702,55,55.0101973927035,0.228873955320012,-0.0101973927034535
720,55,55.003025312483,0.233924073886335,-0.00302531248298266
738,55,54.9933568801761,0.238381447879569,0.00664311982389876
756,55,54.9947902531036,0.236362966996172,0.00520974689636944
774,55,55.0029355075723,0.232024849905243,-0.00293550757231742
792,55,55.0053177095875,0.231733581545809,-0.00531770958751565
810,55,54.9999978201136,0.234986778069377,2.17988643669287e-06
828,55,54.9958579516227,0.236610773156827,0.00414204837725407
846,55,54.9982228411565,0.234774813733338,0.00177715884353091
864,55,55.0024624270301,0.232721620084065,-0.00246242703006772
882,55,55.0024415679628,0.233269570284483,-0.00244156796281914
900,55,54.9991310165305,0.235103829302499,0.000868983469523243
918,55,54.9977254353805,0.235464890285879,0.0022745646194906
936,55,54.9996998509633,0.234191530175586,0.000300149036668529
954,55,55.0016424122552,0.233363473034427,-0.00164241225523654
972,55,55.0009391226993,0.233999469453622,-0.000939122699328721
990,55,54.9991243035887,0.23491746642426,0.000875696411299032
1008,55,54.9988925631467,0.234816444840215,0.00110743685330306
1026,55,55.000206326131,0.234058168022121,-0.000206326131014123
1044,55,55.0009510281841,0.233811174493549,-0.000951028184132952
1062,55,55.0002477695792,0.234295603998778,-0.00024776957921091
1080,55,54.9993657982264,0.234696002555833,0.000634201773642928
1098,55,54.9995346728074,0.234490715861328,0.000465327192550546
1116,55,55.0002940362746,0.234090739097947,-0.000294036274603116
1134,55,55.0004886560246,0.23407882443288,-0.000488656024622003
1152,55,54.9999808868442,0.234385189248193,1.91131558366919e-05
1170,55,54.9996112504404,0.23452604508896,0.000388749559647295
1188,55,54.9998479245804,0.234347958121047,0.000152075419642017
1206,55,55.0002374255417,0.234161781991864,-0.000237425541712355
1224,55,55.0002203980737,0.234220508462551,-0.000220398073736305
1242,55,54.9999097612341,0.234390714925781,9.02387658641146e-05
1260,55,54.9997896093278,0.234418081810277,0.000210390672179983
1278,55,54.9999799150392,0.234297287026365,2.00849608376075e-05
1296,55,55.0001552156728,0.234224096224314,-0.000155215672769771
1314,55,55.0000823030568,0.234286731244775,-8.23030567502769e-05
1332,55,54.9999144732333,0.234370629019676,8.55267666821646e-05
1350,55,54.9998991745281,0.234357884339068,0.000100825471925248
1368,55,55.0000233015355,0.23428707536889,-2.33015355490807e-05
1386,55,55.0000885253635,0.234266589313835,-8.85253635019012e-05
1404,55,55.0000198737249,0.234312933469002,-1.98737249377245e-05
1422,55,54.9999395962197,0.2343487908331,6.04037803384472e-05
1440,55,54.9999585811722,0.234328100310202,4.14188277630956e-05
1458,55,55.000029250924,0.234291290238434,-2.9250923958557e-05
1476,55,55.0000448175755,0.234291593826051,-4.48175755281e-05
1494,55,54.9999964690555,0.234320390055526,3.53094445415536e-06
1512,55,54.9999635818442,0.23433252101651,3.64181557728216e-05
1530,55,54.999987108885,0.234315305946293,1.28911150483191e-05
1548,55,55.0000228241753,0.234298465446381,-2.2824175331948e-05
1566,55,55.0000198414636,0.234304639039615,-1.98414635690369e-05
1584,55,54.9999907471672,0.234320405009131,9.25283278263578e-06
1602,55,54.9999805745608,0.234322368478173,1.94254392482662e-05
1620,55,54.999998862823,0.234310933997742,1.13717701566429e-06
1638,55,55.0000146391678,0.234304494075332,-1.46391678157443e-05
1656,55,55.0000071727938,0.234310632865108,-7.17279384332414e-06
1674,55,54.9999916803128,0.234318284437102,8.31968721826115e-06
1692,55,54.9999908410544,0.234316790044868,9.15894561615005e-06
1710,55,55.0000025453807,0.234310189572563,-2.54538068844568e-06
1728,55,55.0000082257172,0.234308518565414,-8.22571718828158e-06
1746,55,55.0000015505586,0.234312941020785,-1.55055862194331e-06
1764,55,54.999994260155,0.234316141669995,5.73984501528457e-06
1782,55,54.9999963273587,0.234314072294764,3.67264129153e-06
1800,55,55.0000028925817,0.234310691035561,-2.89258172614382e-06
1818,55,55.0000041023731,0.234310850381318,-4.1023730688039e-06
1836,55,54.9999995092855,0.234313551972741,4.90714484158161e-07
1854,55,54.9999965945252,0.234314588159387,3.40547483546061e-06
1872,55,54.9999989195635,0.234312929315501,1.0804364762862e-06
1890,55,55.0000021879887,0.234311409946264,-2.18798874129789e-06
1908,55,55.0000017810855,0.234312049233616,-1.78108547288502e-06
1926,55,54.9999990610427,0.234313507003057,9.38957271046093e-07
1944,55,54.999998209717,0.234313635239571,1.79028295121952e-06
1962,55,54.9999999623238,0.234312555076462,3.76761661868841e-08
1980,55,55.0000013780018,0.234311991304749,-1.37800179800251e-06
1998,55,55.0000006211633,0.234312590353625,-6.21163344760589e-07
2016,55,54.9999991936577,0.234313286669866,8.06342256964854e-07
2034,55,54.9999991699618,0.23431311921383,8.30038160870572e-07
2052,55,55.000000271455,0.234312505038652,-2.71454993594489e-07
2070,55,55.0000007629765,0.234312371669624,-7.62976505086499e-07
2088,55,55.0000001162869,0.234312792679351,-1.16286905438301e-07
2106,55,54.9999994557748,0.234313077355385,5.44225187582015e-07
2124,55,54.9999996757082,0.234312871756458,3.24291796971465e-07
2142,55,55.0000002845388,0.234312561764534,-2.84538828054792e-07
2160,55,55.0000003747457,0.234312588739641,-3.74745745546079e-07
2178,55,54.9999999393609,0.234312841731114,6.06391452606658e-08
2196,55,54.9999996821235,0.234312929378806,3.17876512667681e-07
2214,55,54.9999999107014,0.234312770004543,8.92985951850278e-08
2232,55,55.0000002091945,0.234312633300978,-2.09194460865092e-07
2250,55,55.0000001593859,0.234312698702362,-1.59385940889933e-07
2268,55,54.9999999055427,0.234312833248797,9.44572562389112e-08
2286,55,54.9999998353108,0.234312840102353,1.64689225812253e-07
2304,55,55.000000002828,0.234312738267775,-2.82800272088934e-09
2322,55,55.0000001294663,0.234312689194739,-1.29466307896564e-07
2340,55,55.0000000534008,0.234312747422573,-5.34007753572041e-08
2358,55,54.9999999221126,0.234312810645843,7.78873712192762e-08
2376,55,54.9999999249631,0.234312792453993,7.5036858504518e-08
2394,55,55.000000028428,0.234312735405848,-2.84280261553249e-08
2412,55,55.0000000706442,0.234312725071764,-7.06441980469208e-08
