Variavel,Patamar,Media_Saida,Media_Controle,Var_Saida,Var_Controle,IAE,ITAE,Goodhart
Temperatura,30°C,29.5808471289089,3.98502587377711,3.17191117521693,2.75839423005079,146.10910509106,27288.2637115918,17.338791644897
Umidade,55%,54.9028316721089,1.17923999849415,0.505128905649291,0.0924574821241297,94.6486296869919,91663.8927187102,9.76543120588491
Temperatura,36°C,35.880867584141,6.80170741394486,0.527542598123908,0.515779946923438,76.2303011423749,468373.122819621,9.34441755987287
Umidade,65%,64.8536864296262,2.0140944006578,1.26392280498406,0.0198867028303257,59.3355542981361,650246.246217214,6.3502950019264
