Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Sinal_Controle_Temperatura,Sinal_Controle_Umidade,Erro_Temperatura,Erro_Umidade
18,30,50,22,50,0,0,8,0
36,30,50,22,50,0,0,8,0
54,30,50,22,50,0,0,8,0
72,30,50,22,50,0,0,8,0
90,30,50,22,50,0,0,8,0
108,30,50,22,50,0,0,8,0
126,30,50,22,50,0,0,8,0
126,30,50,22,50,3.34838752728353,0.000549785976173561,8,0
144,30,50,22,50.0000134972457,6.69677505456706,0.00109957195234712,8,-1.34972457175309e-05
162,30,50,22,50.0001419617983,10.0451625818506,0.00164935792852068,8,-0.000141961798298951
180,30,50,21.9999980449611,50.0003744487701,13.3935501091341,0.000379666282206217,8.00000195503893,-0.000374448770138258
198,30,50,22.2945089872521,50.0006563870513,15.0524206797914,0,7.7054910127479,-0.00065638705129345
216,30,50,22.891093195147,50.0006648586322,15.5568245290819,0.000549785976173561,7.10890680485299,-0.00066485863215604
234,30,50,23.7800307444484,49.5673337153056,15.0125343870336,1.32379174068416,6.21996925555164,0.432666284694399
252,30,50,24.9519360672283,48.7222899466078,13.2935518584597,3.5588352450346,5.04806393277173,1.27771005339216
270,30,50,26.2490682272684,47.7464220901993,11.2845580441683,6.43094245575567,3.75093177273163,2.25357790980071
288,30,50,27.5525287615582,46.8112418619114,9.15515650618466,9.91463082459255,2.44747123844179,3.18875813808862
306,30,50,28.7381919324387,46.2394572038431,6.88308192898632,13.5141469638935,1.26180806756129,3.76054279615691
324,30,50,29.6843105660221,46.2641073225776,4.78748095912141,16.4208644484099,0.315689433977894,3.7358926774224
342,30,50,30.355595261291,46.9763960440055,3.06530606425575,16.2448532730972,-0.355595261291029,3.02360395599445
360,30,50,30.7398628293736,48.273649029848,1.94282706997238,13.167236986401,-0.739862829373642,1.72635097015201
378,30,50,30.8358679369603,49.5169770252568,1.43824164996809,9.81814248635078,-0.835867936960344,0.483022974743221
396,30,50,30.6925912394074,50.2004958253433,1.44370043229914,7.38447386113922,-0.692591239407371,-0.200495825343253
414,30,50,30.4158698117402,50.3892624012631,1.62560387983576,6.52726640831781,-0.415869811740151,-0.389262401263075
432,30,50,30.114303602939,50.3396166120422,1.89936813839089,6.48586237545747,-0.114303602939014,-0.339616612042214
450,30,50,29.8446562665594,50.3584393640376,2.30083295998729,6.24299369511503,0.155343733440617,-0.358439364037565
468,30,50,29.6298698199544,50.5217638889065,2.8231525781674,5.40684695619647,0.370130180045585,-0.52176388890652
486,30,50,29.4545247648339,50.6890417811797,3.44233712882273,4.48297742227302,0.545475235166116,-0.689041781179661
504,30,50,29.3124054524449,50.6804828836305,4.13311395704522,4.26899786376764,0.687594547555115,-0.680482883630518
522,30,50,29.2195915370469,50.4868848996117,4.84616401965989,4.37343516280301,0.780408462953094,-0.486884899611688
540,30,50,29.195973594774,50.2511638217659,5.33142205469485,4.62200948029543,0.804026405226047,-0.251163821765921
558,30,50,29.2467909903911,50.020415566533,5.53056089062382,4.95610375211957,0.753209009608902,-0.0204155665330035
576,30,50,29.3625372077527,49.8028664265413,5.5359280969929,5.59446897299506,0.637462792247334,0.197133573458657
594,30,50,29.5373910887439,49.6026090805844,5.32982802634757,6.49065999061871,0.462608911256137,0.397390919415578
612,30,50,29.746887074167,49.4658479565262,4.94061886623673,7.47309839870462,0.253112925832959,0.534152043473846
630,30,50,29.961260294148,49.4276133130797,4.42666976473758,8.1947478832407,0.0387397058519952,0.572386686920254
648,30,50,30.1560105833181,49.5117140339405,3.89134144211825,8.29804789208791,-0.156010583318078,0.488285966059451
666,30,50,30.3079413100125,49.6775022730147,3.41199292033649,8.01250206067382,-0.307941310012517,0.322497726985262
684,30,50,30.401320122196,49.8180484746064,3.04374227881995,7.69050339565999,-0.401320122196005,0.1819515253936
702,30,50,30.4334106781773,49.8914965856804,2.81278609335677,7.52827922923635,-0.433410678177268,0.108503414319578
720,30,50,30.4160081050805,49.9289112221492,2.74974180502024,7.45849216221643,-0.416008105080454,0.0710887778508464
738,30,50,30.3622235919569,49.9871693741652,2.73220908312595,7.26477269257233,-0.362223591956877,0.0128306258347806
756,30,50,30.2830070899095,50.0870008561703,2.75399903022313,6.86338413551922,-0.283007089909514,-0.0870008561702988
774,30,50,30.1884295425006,50.1939603932424,2.80960931424072,6.37757971911543,-0.188429542500593,-0.193960393242413
792,30,50,30.0931181377478,50.2559438255799,2.88512351186717,6.00847094852423,-0.0931181377478225,-0.255943825579863
810,30,50,30.0046859932341,50.248911228097,2.97276790808039,5.93629776909047,-0.00468599323410146,-0.248911228097036
828,30,50,29.9302435912299,50.1876947083552,3.1087918735806,5.95851999131269,0.069756408770079,-0.18769470835516
846,30,50,29.8732052568886,50.1285471182276,3.27871075816216,5.99801798924695,0.126794743111404,-0.128547118227608
864,30,50,29.8315144382179,50.0838724309206,3.47097245128043,6.03257556862388,0.168485561782131,-0.0838724309205858
882,30,50,29.8001800820707,50.0503532681038,3.67793775339961,6.06257913572098,0.199819917929304,-0.0503532681038124
900,30,50,29.7814785776269,50.0224061931236,3.88434755738408,6.09487926612523,0.218521422373144,-0.0224061931235582
918,30,50,29.777987393673,49.9961734582654,4.0080375121719,6.13712853682234,0.222012606327002,0.00382654173463237
936,30,50,29.7914987465741,49.9649187746657,4.068887094409,6.24111176533387,0.208501253425855,0.0350812253343236
954,30,50,29.8229790081384,49.9264818821515,4.07146965566413,6.41903911364625,0.177020991861561,0.0735181178484936
972,30,50,29.8718325643945,49.8902325931047,4.01091686730589,6.65173217519075,0.128167435605548,0.109767406895287
990,30,50,29.9298629835807,49.8673867739582,3.89899008059226,6.89816699158865,0.0701370164192916,0.132613226041812
1008,30,50,29.9895464461802,49.8654568064179,3.75526316173808,7.02646662302604,0.010453553819822,0.134543193582061
1026,30,50,30.0440062896032,49.8911354075642,3.60314816734306,7.02755537582083,-0.0440062896032458,0.108864592435808
1044,30,50,30.0867027453732,49.9243774354709,3.46376012173541,6.97539339915645,-0.086702745373195,0.0756225645291195
1062,30,50,30.1135156510795,49.9470057412606,3.35305901472434,6.9414389478107,-0.113515651079453,0.0529942587393961
1080,30,50,30.1245201089378,49.9592623061656,3.27658092863747,6.93340809032875,-0.12452010893784,0.0407376938343944
1098,30,50,30.1217451635634,49.9739617662001,3.2552127393926,6.90449338473844,-0.121745163563368,0.0260382337999019
1116,30,50,30.1075208209664,50.0007964552688,3.24830194760127,6.81084612764373,-0.107520820966432,-0.000796455268769591
1134,30,50,30.0843315008876,50.0357823234555,3.25498619449535,6.666024706674,-0.0843315008876147,-0.0357823234554857
1152,30,50,30.0552022585968,50.0645843057204,3.27331662385804,6.52300832525936,-0.0552022585967862,-0.0645843057204303
1170,30,50,30.0259023498009,50.0756992811775,3.29742261051009,6.43505599193072,-0.0259023498008943,-0.0756992811774992
1188,30,50,29.9992326341916,50.068813581165,3.32487162119357,6.42172717875446,0.000767365808435727,-0.0688135811649957
1206,30,50,29.9771581828389,50.0510109095481,3.36670845753185,6.42988545499881,0.0228418171611011,-0.0510109095481255
1224,30,50,29.960281305851,50.0356713955267,3.41979115932223,6.43913809362459,0.0397186941490197,-0.035671395526677
1242,30,50,29.9476897403457,50.0247371795757,3.48157945519311,6.44624550335592,0.0523102596542557,-0.0247371795756735
1260,30,50,29.9381584528242,50.0162159008357,3.54710999545748,6.45300106398751,0.0618415471757814,-0.0162159008357179
1278,30,50,29.9324969958791,50.0084203948417,3.61161337216642,6.4606432474685,0.0675030041209475,-0.00842039484167856
1296,30,50,29.9316436133046,50.0005029176898,3.64799255555874,6.47287473994814,0.0683563866953563,-0.000502917689800597
1314,30,50,29.9363157928566,49.9905863172825,3.66580803806139,6.50200056511318,0.0636842071433747,0.00941368271751486
1332,30,50,29.9467211260561,49.9781807574133,3.66481784101218,6.55451453159362,0.0532788739439241,0.0218192425867159
1350,30,50,29.9625805836607,49.9655689719453,3.64163673030582,6.62747325859512,0.0374194163393113,0.0344310280546978
1368,30,50,29.9811095521221,49.9565584506445,3.60409146001309,6.71018539182271,0.0188904478779435,0.0434415493554923
1386,30,50,30.0000858281668,49.9544187919663,3.55716081690974,6.7631787178512,-8.5828166813684e-05,0.0455812080336813
1404,30,50,30.0172971204361,49.9627076327026,3.50715583065755,6.76401081294778,-0.0172971204361296,0.0372923672973897
1422,30,50,30.030406737919,49.9759274514017,3.46292503407655,6.73813383789064,-0.03040673791903,0.0240725485982765
1440,30,50,30.0381591954319,49.9856674275657,3.42842416090631,6.7172154197215,-0.0381591954319127,0.0143325724342631
1458,30,50,30.0405738969064,49.9904568439772,3.40865991002829,6.70799662295407,-0.040573896906384,0.00954315602278655
1476,30,50,30.0385176699846,49.9942490829304,3.40282552128724,6.70044794596954,-0.0385176699846284,0.00575091706963349
1494,30,50,30.0330541267564,50.0010512834047,3.40200110726083,6.67678369300241,-0.0330541267564151,-0.00105128340465654
1512,30,50,30.0250232099112,50.0113953120642,3.40498945271356,6.6324805270651,-0.0250232099111933,-0.0113953120642449
1530,30,50,30.015624480631,50.0211503076326,3.41131847641889,6.58506544588172,-0.0156244806310255,-0.0211503076325812
1548,30,50,30.0062175962487,50.0255254086306,3.41948139223525,6.55183303219644,-0.00621759624872809,-0.0255254086306351
1566,30,50,29.9976512722212,50.0231143550033,3.43120808044527,6.54721092634908,0.00234872777880213,-0.0231143550033437
1584,30,50,29.9906003125383,50.0161643601994,3.44837546241952,6.55172615310936,0.00939968746165576,-0.0161643601993688
1602,30,50,29.9852965219136,50.0099621014599,3.46686134864487,6.55768606796772,0.0147034780863891,-0.00996210145989096
1620,30,50,29.981483157587,50.0056358839448,3.4874614084515,6.56184630569559,0.0185168424129962,-0.00563588394480519
1638,30,50,29.978891833443,50.0027263206456,3.50977438783191,6.56476697327675,0.0211081665570063,-0.00272632064564959
1656,30,50,29.9778180718576,50.0003961927607,3.52693002824741,6.56913853454864,0.0221819281424196,-0.000396192760675262
1674,30,50,29.9783441480555,49.9978320516314,3.53592116555492,6.57753769463263,0.0216558519444696,0.00216794836855883
1692,30,50,29.9806526845813,49.9945811807279,3.53824697875889,6.59208750976204,0.0193473154187345,0.00541881927210142
1710,30,50,29.984868352866,49.9912448486511,3.53392473917383,6.61165815379599,0.0151316471339769,0.008755151348943
1728,30,50,29.9904492136358,49.9886558396268,3.52494180674544,6.6351195004294,0.00955078636417639,0.011344160373234
1746,30,50,29.9965205993363,49.9873622513426,3.51161602468861,6.65439516639768,0.00347940066365027,0.0126377486574469
1764,30,50,30.002322953255,49.9883333490654,3.49519519450855,6.66166426275314,-0.00232295325502463,0.0116666509346075
1782,30,50,30.0071575333555,49.9912323392545,3.48035352938789,6.65942940293073,-0.00715753335554581,0.00876766074551938
1800,30,50,30.0105738404515,49.9942560033255,3.46708922747526,6.65327862909149,-0.0105738404515101,0.00574399667453207
1818,30,50,30.012341378274,49.9964243964473,3.45881686714266,6.64880176289783,-0.0123413782740336,0.00357560355271147
1836,30,50,30.0124689335967,49.9978325512588,3.45627477262816,6.64572391738968,-0.0124689335967183,0.00216744874116159
1854,30,50,30.0113106417974,49.9995877673325,3.45533343507307,6.64025524549571,-0.0113106417973725,0.000412232667450496
1872,30,50,30.0091107741805,50.0024182054455,3.45519080817078,6.6284608057316,-0.00911077418049544,-0.00241820544545135
1890,30,50,30.0063092405852,50.0055867266068,3.45656080802807,6.61327664064662,-0.00630924058523519,-0.00558672660676507
1908,30,50,30.0034339481195,50.00771206268,3.4586455395118,6.60029759253857,-0.00343394811948627,-0.00771206267999958
1926,30,50,30.0007163326616,50.0077708603698,3.46209957771332,6.59673815187924,-0.00071633266163218,-0.00777086036978147
1944,30,50,29.9983440661034,50.0058938666307,3.46515369970681,6.59753771782915,0.00165593389657559,-0.00589386663072133
1962,30,50,29.9964833922096,50.0039012000978,3.47048401252954,6.59933776925919,0.00351660779043783,-0.00390120009783601
1980,30,50,29.995105808658,50.0025298248328,3.47501477842886,6.60001765270775,0.00489419134197533,-0.0025298248327843
1998,30,50,29.9941345238328,50.0016730901612,3.48247224755028,6.60013762014516,0.00586547616721589,-0.00167309016118367
2016,30,50,29.9934485015556,50.0009373101857,3.4899297166717,6.60226752886335,0.00655149844435243,-0.00093731018574772
2034,30,50,29.9932250375774,50.0000494060877,3.49565849426285,6.60439743758155,0.0067749624225506,-4.94060876548019e-05
2052,30,50,29.9934135961138,49.9994066015641,3.49934037237769,6.60652734629975,0.00658640388623866,0.000593398435903225
2070,30,50,29.9942577488811,49.9986633222601,3.50067206329223,6.60865725501795,0.00574225111886051,0.00133667773991419
2088,30,50,29.9957176026605,49.997867547755,3.49834005143229,6.61481417655718,0.00428239733945546,0.00213245224497882
2106,30,50,29.9976232682602,49.9967093812122,3.49500860591808,6.62153148963195,0.00237673173980468,0.00329061878780834
2124,30,50,29.9997734050388,49.9959047173054,3.49006916465815,6.62768841117118,0.000226594961212356,0.00409528269457837
2142,30,50,30.0019304142446,49.9956721387318,3.48364362241378,6.63328505318597,-0.00193041424455842,0.00432786126822293
2160,30,50,30.0036907913366,49.996070133704,3.47821760896298,6.63440426973438,-0.00369079133663419,0.003929866296005
2178,30,50,30.0049575583165,49.9971160531572,3.47379112430574,6.63272544491176,-0.00495755831651223,0.00288394684280036
2196,30,50,30.0056161141866,49.9983278983799,3.46893904147784,6.63104662008914,-0.00561611418662977,0.00167210162013021
2214,30,50,30.0055764015045,49.9993482876848,3.46711101845617,6.62697760827772,-0.00557640150453409,0.000651712315189457
2232,30,50,30.0050307089043,50.0003859890632,3.46679688083534,6.6229085964663,-0.00503070890428958,-0.000385989063175884
2250,30,50,30.0041357965953,50.0012430769725,3.46688255473193,6.62023924473744,-0.00413579659528907,-0.0012430769724503
2268,30,50,30.0028768247854,50.00191034149,3.46736804014595,6.61544150652831,-0.0028768247854245,-0.00191034148999591
2286,30,50,30.001568028117,50.0025265421617,3.46922241351534,6.61064376831917,-0.00156802811697787,-0.00252654216166803
2304,30,50,30.0003509405128,50.0027843471893,3.47107678688473,6.60724537042104,-0.000350940512838349,-0.0027843471893263
2322,30,50,29.999245774048,50.0024038704731,3.47293116025411,6.60680553378893,0.00075422595201502,-0.00240387047313106
2340,30,50,29.9983202505154,50.0015756196032,3.47438561741547,6.60692550122634,0.00167974948456262,-0.00157561960320152
2358,30,50,29.9976825038694,50.0008457787468,3.47851660985309,6.60905540994454,0.0023174961305692,-0.00084577874675773
2376,30,50,29.9972925361337,50.0003001891554,3.482247828829,6.61062518569086,0.00270746386632936,-0.000300189155410635
2394,30,50,29.9970878213939,50.0000957505742,3.48597904780492,6.61219496143719,0.00291217860609549,-9.57505741681075e-05
2412,30,50,29.997010672861,50.0000666366903,3.48799501368345,6.61274474741336,0.0029893271389696,-6.66366902706272e-05
2430,30,50,29.9972586232217,50.0001526552349,3.48866130278629,6.61329453338953,0.00274137677833153,-0.000152655234892052
2448,30,50,29.9978111501386,50.000186096185,3.48932759188913,6.61384431936571,0.00218884986135492,-0.000186096185046836
2466,30,50,29.9986614431815,49.9998145807423,3.48738752218945,6.61541409511203,0.00133855681850292,0.000185419257668684
2484,30,50,29.9996677489066,49.9990982567299,3.48444766196968,6.61754400383023,0.000332251093364988,0.000901743270055988
2502,30,50,30.0006980930319,49.9982453171348,3.48150780174992,6.62370092536946,-0.000698093031875402,0.00175468286517599
2520,30,50,30.001741668831,49.9976634862026,3.47856794153016,6.62929756738425,-0.00174166883097016,0.00233651379735988
2538,30,50,30.0025498387169,49.9982374839459,3.47514098566649,6.63041678393266,-0.00254983871686321,0.00176251605408595
2556,30,50,30.0030062305066,49.9996491773963,3.4727135585964,6.62494811203869,-0.00300623050662807,0.000350822603664369
2574,30,50,30.0030518402495,50.0011547037795,3.47159960706757,6.61947944014473,-0.00305184024946925,-0.00115470377951254
2592,30,50,30.0027295930434,50.0016811931109,3.47128546944673,6.61608104224659,-0.00272959304341569,-0.00168119311089754
2610,30,50,30.0021118240725,50.0014073678737,3.47137114334333,6.61765081799291,-0.00211182407246113,-0.00140736787374607
2628,30,50,30.0014059728274,50.0009451187569,3.47282560050468,6.61922059373924,-0.00140597282743471,-0.00094511875690273
2646,30,50,30.0007235582877,50.0013298951623,3.47428005766604,6.61795090209292,-0.000723558287660353,-0.00132989516234261
2664,30,50,30.0000836142059,50.0023147060145,3.4757345148274,6.61315316388379,-8.36142058595613e-05,-0.00231470601446659
2682,30,50,29.9994367594156,50.0030678859446,3.47718897198875,6.60835542567466,0.0005632405844338,-0.00306788594455298
2700,30,50,29.998916936727,50.0028471816831,3.47824351294208,6.60791558904255,0.00108306327297925,-0.00284718168306597
2718,30,50,29.9985891105427,50.0017955963365,3.4792980538954,6.60859547249111,0.00141088945729706,-0.00179559633648552
2736,30,50,29.9985062914466,50.000651464471,3.47962412558833,6.61128562621418,0.00149370855335462,-0.000651464470990959
2754,30,50,29.9986416662422,49.9996581200957,3.47995019728126,6.61341553493237,0.00135833375775718,0.000341879904340203
2772,30,50,29.9988715217323,49.9991491204664,3.47900991810166,6.6149853106787,0.00112847826772366,0.000850879533551563
2790,30,50,29.9991646485845,49.9989462969593,3.47806963892206,6.61655508642502,0.00083535141553881,0.0010537030406681
2808,30,50,29.9994235415134,49.9989544045375,3.47712935974246,6.61710487240119,0.000576458486634124,0.00104559546245042
2826,30,50,29.9996594163927,49.999121833957,3.47618908056286,6.61765465837736,0.000340583607318479,0.000878166043023043
2844,30,50,29.9997729032805,49.9993280595594,3.47651515225579,6.61638496673105,0.000227096719513042,0.000671940440589935
2862,30,50,29.9997663338683,49.9995273972343,3.47684122394872,6.61693475270722,0.000233666131670418,0.000472602765690056
2880,30,50,29.9996621000625,49.9995866335296,3.47716729564165,6.6174845386834,0.000337899937520092,0.000413366470397136
2898,30,50,29.9994701442466,49.9998766689858,3.47749336733459,6.61621484703708,0.000529855753391928,0.00012333101419415
2916,30,50,29.9993295489603,50.0003392225169,3.47781943902752,6.61494515539077,0.000670451039681552,-0.000339222516920756
2934,30,50,29.9992130630109,50.0006258983672,3.47814551072045,6.61367546374446,0.000786936989122466,-0.000625898367204059
2952,30,50,29.9991267328123,50.0005974005596,3.47847158241338,6.61422524972063,0.000873267187714077,-0.000597400559634309
2970,30,50,29.9991009505422,50.0003162050929,3.47879765410631,6.61579502546695,0.000899049457792955,-0.000316205092865118
2988,30,50,29.9991327794548,50.0001682446348,3.47912372579924,6.61634481144312,0.000867220545231362,-0.000168244634821235
3006,30,50,29.9992129733421,50.0003033097847,3.47944979749217,6.6168945974193,0.000787026657945944,-0.000303309784740691
3024,30,50,29.9993044542077,50.0005008007625,3.4797758691851,6.61744438339547,0.000695545792261498,-0.000500800762452513
3042,30,50,29.9993935803468,50.0007518528117,3.48010194087803,6.61617469174916,0.000606419653227164,-0.000751852811688991
3060,30,50,29.9994990099356,50.0010038715922,3.48042801257096,6.61490500010284,0.000500990064384865,-0.00100387159221782
3078,30,50,29.9996205980279,50.0009139691527,3.4807540842639,6.61545478607902,0.000379401972050886,-0.000913969152698257
3096,30,50,29.9997646489835,50.0005567176499,3.48108015595683,6.61702456182534,0.00023535101650296,-0.000556717649850214
3114,30,50,29.9999618044907,50.0003201086721,3.48140622764976,6.61859433757166,3.81955092549902e-05,-0.000320108672134722
3132,30,50,30.0002028990976,50.0003808149619,3.48046594847016,6.61914412354783,-0.000202899097565989,-0.000380814961879139
3150,30,50,30.0004509372686,50.0006830934724,3.47952566929056,6.61787443190152,-0.000450937268613671,-0.000683093472382268
3168,30,50,30.0006887340385,50.0009663220716,3.47858539011096,6.61660474025521,-0.000688734038455152,-0.000966322071633385
3186,30,50,30.0009213787677,50.0008900089249,3.47764511093136,6.61715452623138,-0.000921378767657188,-0.000890008924862684
3204,30,50,30.0010625734954,50.0005308783019,3.47797118262429,6.6187243019777,-0.00106257349537131,-0.000530878301859161
3222,30,50,30.001140111841,50.0002788536447,3.47829725431722,6.62029407772402,-0.00114011184095375,-0.000278853644665844
