Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Sinal_Controle_Temperatura,Sinal_Controle_Umidade,Erro_Temperatura,Erro_Umidade
7776,36,55,36.0028192104254,55.001446455718,6.39416017717307,14.4153412017131,-0.00281921042544298,-0.00144645571803892
7794,36,55,36.0030043829797,55.0025169659711,6.39293202114358,14.4097443732493,-0.00300438297972505,-0.00251696597112527
7812,36,55,36.0031411170539,55.0034681042914,6.39170386511409,14.4053468651705,-0.00314111705386466,-0.00346810429144284
7830,36,55,36.0032452039421,55.0031036637751,6.3904757090846,14.4059462957115,-0.00324520394208605,-0.00310366377505034
7848,36,55,36.0033974613053,55.0018918742241,6.38924755305511,14.4116337400644,-0.00339746130533314,-0.00189187422412829
7866,36,55,36.0035545842104,55.0009685251602,6.38801939702562,14.4157251751051,-0.00355458421039145,-0.000968525160196521
7884,36,55,36.0036652716526,55.0012143285483,6.38679124099614,14.4148066776919,-0.00366527165261488,-0.00121432854827219
7902,36,55,36.0036245652534,55.0023131288622,6.38556308496665,14.4114888400972,-0.00362456525336086,-0.00231312886219825
7920,36,55,36.0033568648738,55.0032116250891,6.38545472151774,14.4070913320184,-0.00335686487375852,-0.00321162508909367
7938,36,55,36.0029187279855,55.0034648477784,6.38705858481436,14.403893091051,-0.00291872798554493,-0.00346484777836054
7956,36,55,36.0024124206936,55.0029724294597,6.38866244811098,14.404492521592,-0.00241242069361647,-0.0029724294596889
7974,36,55,36.0018839451688,55.0021329400615,6.3902663114076,14.4085839566326,-0.00188394516881374,-0.00213294006151443
7992,36,55,36.0014440636772,55.0017848125388,6.39187017470422,14.4110781064149,-0.00144406367721928,-0.00178481253875162
8010,36,55,36.0012090772739,55.0025042697455,6.39347403800084,14.4066805983361,-0.00120907727391284,-0.00250426974545803
8028,36,55,36.0011017837986,55.0035863021707,6.39394538355024,14.4010837698722,-0.00110178379861736,-0.00358630217066036
8046,36,55,36.0010649064305,55.0034488037808,6.39441672909964,14.399884269664,-0.00106490643045731,-0.00344880378081314
8064,36,55,36.0011510813263,55.002064272826,6.39488807464904,14.4055717140169,-0.00115108132632713,-0.00206427282598298
8082,36,55,36.001479964809,55.0005274432079,6.39388498978028,14.4128538932641,-0.00147996480896495,-0.000527443207872125
8100,36,55,36.0019457276449,55.000164699068,6.39288190491151,14.4153480430464,-0.00194572764490886,-0.000164699068037066
8118,36,55,36.0024348493095,55.001030809632,6.39187882004275,14.4132298755424,-0.00243484930946636,-0.00103080963201307
8136,36,55,36.0028229694963,55.0021337055192,6.39087573517398,14.4099120379478,-0.00282296949629313,-0.00213370551918501
8154,36,55,36.0029779356264,55.0025639536389,6.39134708072339,14.4067137969803,-0.00297793562639725,-0.00256395363892636
8172,36,55,36.0030031158472,55.0021610916616,6.3901189246939,14.4092079467625,-0.00300311584721413,-0.00216109166161971
8190,36,55,36.0029871622901,55.0013542118162,6.3905902702433,14.4132993818032,-0.00298716229005436,-0.00135421181619222
8208,36,55,36.0029495895325,55.0013049044693,6.3910616157927,14.4142446873409,-0.00294958953251978,-0.00130490446926501
8226,36,55,36.0029959258671,55.0021717168455,6.3915329613421,14.412126519837,-0.00299592586708286,-0.00217171684550976
