Tempo,Ref_T,Ref_U,Saida_T,Saida_U,Controle_T,Controle_U,Erro_T,Erro_U
0,30,50,22,50,0,0,0,0
18,30,50,22,50,0,0,0,0
36,30,50,22,50,0,0,0,0
54,30,50,22,50,0,0,0,0
72,30,50,22,50,0,0,0,0
90,30,50,22,50,0,0,0,0
108,30,50,22,50,0,0,0,0
126,30,50,22,50,0,0.00548409612124838,8,0
144,30,50,22,50.0001288547586,4.96527054247413,0.0109681922424968,8,-0.00012885475864266
162,30,50,22,50.0013553678932,9.93054108494825,0.0164522883637451,8,-0.00135536789319701
180,30,50,21.9999879310771,50.0035753884124,14.8958116274224,0.0219363844849935,8.00001206892293,-0.00357538841235083
198,30,50,21.9998711600819,50.0066946476609,19.8610821698965,0.0159715768500397,8.00012883991807,-0.00669464766089334
216,30,50,22.4067740412391,50.0103588172839,21.6094117912774,0.010006769215086,7.59322595876091,-0.0103588172839082
234,30,50,23.2874803697953,50.0124681409649,21.9066611257938,0.0040419615801322,6.71251963020472,-0.012468140964863
252,30,50,24.62653702902,49.3427506907501,20.9836201536797,0.365621200443966,5.37346297098003,0.657249309249877
270,30,50,26.4091646496713,47.9931935699458,19.9836201536797,1.05519627900661,3.59083535032875,2.0068064300542
288,30,50,28.3570987094458,46.0591042868868,18.9836201536797,8.05519627900661,1.64290129055416,3.94089571311318
306,30,50,30.2932637315666,43.7616358332555,17.7294849800572,15.0551962790066,-0.293263731566601,6.23836416674451
324,30,50,32.0876255983324,42.6585725838612,12.7294849800572,22.0551962790066,-2.08762559833243,7.34142741613883
342,30,50,33.69959375727,42.8460067476286,7.72948498005721,26.3561792894049,-3.69959375726997,7.15399325237136
360,30,50,35.0272442979041,44.3166445524179,2.72948498005721,25.0603497064466,-5.02724429790407,5.68335544758214
378,30,50,36.0632162014612,46.3676522166696,0,23.5603497064466,-6.06321620146123,3.63234778333043
396,30,50,36.5156633368344,47.9526920548498,0,22.0603497064466,-6.51566333683435,2.04730794515022
414,30,50,36.4050048916405,49.1274617505595,0,20.5603497064466,-6.40500489164047,0.872538249440531
432,30,50,35.8468289402323,50.4540222749245,0.536160714285714,18.5336979349816,-5.84682894023226,-0.454022274924498
450,30,50,35.0436928955059,51.9812407890402,3.51284722222222,14.0740566793762,-5.0436928955059,-1.98124078904017
468,30,50,34.2623092351588,53.5853813346831,6.31362730023002,7.0740566793762,-4.26230923515882,-3.58538133468309
486,30,50,33.5455481711609,54.5028073356544,8.51434737223722,0.953044578166079,-3.54554817116089,-4.50280733565437
504,30,50,32.9480513143695,54.0032586320451,9.78064277788208,0.987519886808054,-2.94805131436952,-4.00325863204515
522,30,50,32.7198187722915,52.5015877435226,9.78064277788208,4.4890951230935,-2.7198187722915,-2.50158774352259
540,30,50,32.9118042548827,51.2016186680162,8.78064277788208,1.48957137026578,-2.9118042548827,-1.20161866801621
558,30,50,33.4253703186462,50.2120576602816,7.66677788622367,0,-3.42537031864622,-0.212057660281587
576,30,50,34.0480708923949,48.3542313864831,5.70628183661871,0,-4.04807089239485,1.64576861351692
594,30,50,34.6132861278066,46.0727580082993,4.14582579101415,7,-4.61328612780665,3.92724199170069
612,30,50,35.1298550657692,43.9502987373174,2.93861331538063,14,-5.12985506576923,6.04970126268256
630,30,50,35.5433512039822,43.3916747633395,1.93861331538063,21,-5.54335120398218,6.60832523666054
648,30,50,35.7445734728635,44.3942555908862,0.938613315380626,19.7032286817867,-5.74457347286348,5.60574440911383
666,30,50,35.6411606156469,46.6479582623005,0.180159209100433,18.2032286817867,-5.64116061564694,3.35204173769948
684,30,50,35.2829875951008,48.6712445256545,0.142661715617377,16.7032286817867,-5.28298759510078,1.32875547434548
702,30,50,34.7235405743687,50.4199386396632,0.743221771622977,14.7137700526946,-4.7235405743687,-0.419938639663187
720,30,50,34.1178695665446,51.8719685027272,1.84383183262908,10.4731740585568,-4.11786956654457,-1.87196850272723
738,30,50,33.489419553334,52.8948690438797,3.20120580194335,3.80042361108708,-3.489419553334,-2.89486904387967
756,30,50,32.9016652517685,53.0762146000692,4.38591833976732,2.30042361108708,-2.90166525176853,-3.07621460006925
774,30,50,32.4292090465286,52.1576474481292,4.38591833976732,3.56498977686507,-2.42920904652858,-2.15764744812923
792,30,50,32.1616311134809,51.1402523120774,4.38591833976732,0.329584658336945,-2.16163111348085,-1.14025231207744
810,30,50,32.1484816970473,50.3297504872245,3.43036278421176,0,-2.14848169704725,-0.329750487224459
828,30,50,32.2735632279347,48.8909425369282,2.43036278421176,0,-2.27356322793472,1.10905746307179
846,30,50,32.394788168796,47.3617757452644,1.43036278421176,4.40916808149406,-2.39478816879603,2.63822425473563
864,30,50,32.5641700552779,45.9219924209303,0.430362784211761,11.4091680814941,-2.56417005527788,4.07800757906968
882,30,50,32.6500403318325,45.5630802798511,0,18.4091680814941,-2.65004033183251,4.43691972014889
900,30,50,32.6209148472973,46.6546149665769,0,16.9091680814941,-2.62091484729726,3.34538503342307
918,30,50,32.3996659887718,48.9882847257973,0,15.4091680814941,-2.3996659887718,1.01171527420274
936,30,50,31.9515904579975,50.9471777609709,0.0600144613159797,12.7124661690613,-1.9515904579975,-0.947177760970902
954,30,50,31.3538532643453,52.5476739211939,0.38651431057736,6.96182213208604,-1.35385326434527,-2.54767392119393
972,30,50,30.8040671652882,53.5462798732478,1.01134505737457,0,-0.804067165288245,-3.54627987324781
990,30,50,30.3089088715167,53.3564821299247,1.9327191031761,0,-0.308908871516699,-3.35648212992471
1008,30,50,29.8972894780586,51.9784146318481,3.02795719841419,0.533632286995516,0.102710521941361,-1.97841463184812
1026,30,50,29.6418793129436,50.7784137931428,4.51444368490068,0,0.35812068705642,-0.778413793142782
1044,30,50,29.56794737192,49.8007225345493,5.55405279187645,0,0.432052628079965,0.199277465450749
1062,30,50,29.575311766114,48.8078096566637,5.99173744008742,0,0.424688233885952,1.19219034333626
1080,30,50,29.6740091848935,47.8504001399775,6.14800622239298,1.95417223601298,0.325990815106508,2.14959986002254
1098,30,50,29.9135260958128,46.9223502362506,5.18415080070624,8.95417223601298,0.0864739041871978,3.07764976374942
1116,30,50,30.249849028894,46.4544715391151,4.18415080070624,15.954172236013,-0.24984902889398,3.54552846088494
1134,30,50,30.6192481489867,47.2414886637462,3.18415080070624,15.0106409528741,-0.619248148986653,2.75851133625382
1152,30,50,30.9438831366245,49.0218815002009,2.18415080070624,13.5106409528741,-0.943883136624457,0.978118499799074
1170,30,50,31.0446803134294,50.3429879746122,1.62527590411648,11.6188401357494,-1.04468031342944,-0.3429879746122
1188,30,50,30.9297977475287,51.1787905560189,1.65790859439386,9.19061434852141,-0.929797747528696,-1.17879055601888
1206,30,50,30.7457810006085,51.6453061826415,2.02434984545049,7.79048097072881,-0.745781000608467,-1.6453061826415
1224,30,50,30.5042399395003,51.728171810067,2.85193605234704,6.87332211281652,-0.504239939500273,-1.728171810067
1242,30,50,30.2498244251201,51.6686610676362,3.76102696143795,6.55776029481344,-0.249824425120138,-1.66866106763622
1260,30,50,30.044022664482,51.5898564892391,4.74233537265291,6.34384207114704,-0.0440226644820427,-1.58985648923912
1278,30,50,29.9020352135475,51.5527768178845,5.51665381111072,5.98191599498521,0.097964786452529,-1.55277681788449
1296,30,50,29.8545611186763,51.4896160896809,5.95626255932481,5.72548932148903,0.145438881323731,-1.48961608968088
1314,30,50,29.9016592686359,51.3285923451803,5.95626255932481,5.78299458688885,0.0983407313640647,-1.32859234518035
1332,30,50,30.0459307277351,51.0367349093335,5.45617921210027,6.17709021511118,-0.045930727735076,-1.03673490933355
1350,30,50,30.2705964643269,50.6683774079922,4.45617921210027,6.89402372721781,-0.270596464326864,-0.668377407992153
1368,30,50,30.5396070205889,50.27998824038,3.45617921210027,7.87073026557558,-0.539607020588868,-0.279988240379978
1386,30,50,30.8039184226576,49.9561318548371,2.45617921210027,8.92595223624198,-0.803918422657617,0.0438681451629463
1404,30,50,31.0092798433789,49.7792154042301,1.45617921210027,9.98854990146857,-1.00927984337891,0.220784595769885
1422,30,50,31.1028196770315,49.8080139268352,0.893017740112702,10.1526422655796,-1.10281967703151,0.191986073164841
1440,30,50,31.0760301962076,50.0746601961069,0.697013216931398,9.32376786145466,-1.07603019620761,-0.074660196106926
1458,30,50,30.9321015000352,50.4488068525782,0.795763085615083,8.15417721817981,-0.932101500035234,-0.448806852578194
1476,30,50,30.6773281972155,50.7476731307792,1.58192660762766,7.11563579191625,-0.677328197215509,-0.747673130779184
1494,30,50,30.3691563267734,50.9296221641862,2.47529836555273,6.31528591218741,-0.369156326773432,-0.929622164186213
1512,30,50,30.0640740218304,51.0435793060399,3.45631102378058,5.57531125024362,-0.0640740218303577,-1.04357930603992
1530,30,50,29.7969614213392,51.0895447384345,4.7321730927461,4.98075424420638,0.20303857866077,-1.08954473843445
1548,30,50,29.6241810176529,51.0397643108064,6.44583565700844,4.82810167015732,0.375818982347134,-1.03976431080638
1566,30,50,29.5577159573904,50.8981781367298,7.50184559592552,4.94005032304186,0.442284042609639,-0.898178136729783
1584,30,50,29.601209931585,50.6620867949318,7.8095674922617,5.35305768121894,0.398790068415011,-0.662086794931795
1602,30,50,29.7728321819624,50.3676071598301,7.62053157543751,6.01426510346826,0.227167818037625,-0.367607159830058
1620,30,50,30.1006947061005,50.0588942966488,6.62053157543751,6.90497708706041,-0.100694706100512,-0.0588942966488304
1638,30,50,30.5276888151493,49.7376830768884,5.62053157543751,8.43410110191683,-0.527688815149276,0.262316923111584
1656,30,50,30.9731299266293,49.3886660785843,4.62053157543751,10.6513211356816,-0.973129926629319,0.611333921415707
1674,30,50,31.3792404511567,49.2156504178633,3.62053157543751,12.7048313117621,-1.37924045115666,0.784349582136741
1692,30,50,31.6679698585697,49.4185505454435,2.62053157543751,12.8769232023376,-1.66796985856966,0.581449454556456
1710,30,50,31.818306571203,49.9592009619329,1.74373289104666,11.3887353885764,-1.81830657120302,0.040799038067064
1728,30,50,31.8243849544715,50.5460278873794,0.925753543000497,9.39147511460383,-1.82438495447146,-0.546027887379402
1746,30,50,31.6991165170951,50.881637162495,0.714484372073625,8.24642000697752,-1.69911651709513,-0.881637162494997
1764,30,50,31.4834607873161,50.9285161378755,1.18201450339221,7.7082659034363,-1.48346078731609,-0.928516137875462
1782,30,50,31.2196493353847,50.8901437577907,1.79709574649049,7.56708717308448,-1.21964933538467,-0.890143757790653
1800,30,50,30.9217225803065,50.9015702794409,2.54291699251894,7.20835252801436,-0.921722580306508,-0.901570279440904
1818,30,50,30.6243589165658,51.0161074384758,3.3716462742869,6.47692928086784,-0.624358916565825,-1.01610743847583
1836,30,50,30.3810745762939,51.1748426011092,4.23495562680489,5.6313752355141,-0.381074576293852,-1.17484260110917
1854,30,50,30.2065685003193,51.228505571424,4.75420985227971,4.98556000238348,-0.206568500319271,-1.22850557142402
1872,30,50,30.1161393341825,51.0762722765622,4.9547497674359,5.07740343120483,-0.116139334182538,-1.07627227656224
1890,30,50,30.1223281329712,50.7608119879133,4.89099839777757,5.63879617604722,-0.122328132971226,-0.7608119879133
1908,30,50,30.2272427941514,50.4156803554613,4.52226497183995,6.42995980307009,-0.227242794151358,-0.415680355461312
1926,30,50,30.3945465110878,50.113788835783,3.75434424107667,7.26049912676009,-0.394546511087785,-0.113788835782984
1944,30,50,30.5766754645296,49.8801372227533,2.90216904131343,8.23960018602147,-0.576675464529647,0.119862777246716
1962,30,50,30.7380311232102,49.7572807009746,2.14717455669521,9.18129194621857,-0.738031123210167,0.242719299025353
1980,30,50,30.8464786548925,49.8015537566816,1.59266420913605,9.32945381305809,-0.846478654892479,0.198446243318415
1998,30,50,30.8656526506172,50.0083536433148,1.28249202694042,8.69592457707842,-0.865652650617239,-0.00835364331476995
2016,30,50,30.7832244133698,50.2460232932685,1.28622371832954,7.90494357880585,-0.78322441336978,-0.246023293268493
2034,30,50,30.6120974617986,50.4278769959954,1.58326691222517,7.22399810564261,-0.612097461798612,-0.427876995995376
2052,30,50,30.388889422481,50.5549986400841,2.43268776164602,6.63378579315798,-0.388889422480958,-0.554998640084079
2070,30,50,30.1521953154632,50.6494820751927,3.37386423223426,6.09423215117089,-0.152195315463171,-0.649482075192672
2088,30,50,29.9341093521454,50.7105436146195,4.4972122498554,5.5938974304444,0.0658906478545873,-0.710543614619468
2106,30,50,29.7605497788788,50.7213667426675,5.89676848812132,5.30149357410369,0.239450221121199,-0.721366742667492
2124,30,50,29.6780129571787,50.6566174166535,6.79777085325252,5.28586721764914,0.321987042821284,-0.656617416653532
2142,30,50,29.6986731630843,50.5245760142277,7.06042364646396,5.47959186372911,0.30132683691572,-0.52457601422774
2160,30,50,29.8341665470552,50.3060571687195,6.89064435953696,5.9840851460496,0.165833452944817,-0.30605716871947
2178,30,50,30.1019462886337,50.0295187440921,5.89064435953696,6.80531254006087,-0.101946288633677,-0.0295187440921225
2196,30,50,30.456008557468,49.7296095168676,4.89064435953696,8.30003228010961,-0.45600855746796,0.270390483132395
2214,30,50,30.8289893127042,49.4324472222693,3.89064435953696,10.3327711024893,-0.828989312704238,0.567552777730675
2232,30,50,31.1687430939367,49.3241033824319,2.89064435953696,12.0984533218428,-1.16874309393665,0.675896617568107
2250,30,50,31.394822293439,49.5592069881162,1.89064435953696,12.0100104270388,-1.39482229343897,0.440793011883812
2268,30,50,31.4854786161863,50.0755346812319,1.1698644274524,10.424730845684,-1.48547861618628,-0.075534681231936
