Tempo,Ref_T,Ref_U,Saida_T,Saida_U,Controle_T,Controle_U,Erro_T,Erro_U
6246,36,50,36.4874658037858,50.1118841069882,5.60239966678016,12.8003328009147,-0.487465803785845,-0.111884106988164
6264,36,50,36.4358355421358,50.223972330695,5.61409671327592,12.3756614156771,-0.435835542135791,-0.22397233069502
6282,36,50,36.3584408964556,50.2596231798128,5.71145261547749,12.1241196591379,-0.358440896455633,-0.259623179812799
6300,36,50,36.273022559522,50.2398667212053,5.86182855532711,12.1126681847606,-0.273022559521976,-0.239866721205303
6318,36,50,36.1939490549404,50.2106287459774,6.00777902787167,12.137810190534,-0.193949054940433,-0.210628745977402
6336,36,50,36.1265862054447,50.2109469098217,6.14318703357306,12.0667344772564,-0.126586205444724,-0.210946909821729
6354,36,50,36.0741421627759,50.2301101469287,6.24114807697208,11.8866029526511,-0.0741421627759067,-0.230110146928652
6372,36,50,36.0364151860878,50.2350145653726,6.3215141892614,11.8092703381686,-0.0364151860877797,-0.235014565372616
6390,36,50,36.012261829048,50.1970100664355,6.36177269122135,11.8648310382334,-0.012261829048029,-0.197010066435531
6408,36,50,36.0021480057672,50.1352376442088,6.38698104599036,11.9955252327594,-0.00214800576716812,-0.135237644208843
6426,36,50,36.0037851996345,50.0780913005621,6.3910300388034,12.1467026724338,-0.00378519963446422,-0.0780913005620718
6444,36,50,36.0129036784357,50.0402090044354,6.36638685161786,12.253012348583,-0.0129036784357268,-0.0402090044354111
6462,36,50,36.0233798463316,50.026080462978,6.33775406707956,12.2737653874208,-0.0233798463316219,-0.0260804629779869
6480,36,50,36.0325764562753,50.0246591997648,6.30516419031003,12.2619065080849,-0.032576456275315,-0.0246591997647627
6498,36,50,36.0385414830581,50.0222624102646,6.26864933079081,12.250047628749,-0.0385414830581254,-0.0222624102646165
6516,36,50,36.0400806264068,50.0146794578373,6.25568692177695,12.2769427378236,-0.0400806264067626,-0.0146794578372607
6534,36,50,36.0385632993316,50.0062675128355,6.24272451276309,12.3038378468982,-0.038563299331571,-0.00626751283554938
6552,36,50,36.0342864922067,50.0080581772932,6.2317344038611,12.2978730392633,-0.034286492206661,-0.00805817729320069
6570,36,50,36.0269951753191,50.0190171786288,6.24599247494777,12.2562022385886,-0.0269951753190583,-0.019017178628836
6588,36,50,36.0181395136299,50.0319687088855,6.26235406611251,12.208766721245,-0.0181395136299045,-0.0319687088854863
6606,36,50,36.0079155859089,50.0402375361787,6.28083645650167,12.1556118831704,-0.0079155859089326,-0.0402375361786653
6624,36,50,35.9973383316994,50.0403903200403,6.30604481127068,12.1363918549153,0.0026616683006182,-0.0403903200403448
6642,36,50,35.9891559358259,50.0330395997849,6.34711678991325,12.1571448937531,0.0108440641740799,-0.0330395997848854
6660,36,50,35.9835696763014,50.0257440739861,6.40847275678103,12.177897932591,0.0164303236986214,-0.0257440739861465
6678,36,50,35.9806618621592,50.0228757932708,6.44859714237637,12.166039053255,0.0193381378407693,-0.0228757932708277
6696,36,50,35.9802792806129,50.0227146637594,6.48872152797172,12.1541801739191,0.0197207193871236,-0.022714663759352
6714,36,50,35.983126379655,50.0182808351599,6.52884591356707,12.1423212945832,0.0168736203449527,-0.0182808351599206
