Tempo,Ref_T,Ref_U,Saida_T,Saida_U,Controle_T,Controle_U,Erro_T,Erro_U
0,30,50,22,50,0,0,0,0
18,30,50,22,50,0,0,0,0
36,30,50,22,50,0,0,0,0
54,30,50,22,50,0,0,0,0
72,30,50,22,50,0,0,0,0
90,30,50,22,50,0,0,0,0
108,30,50,22,50,0,0,0,0
126,30,50,22,50,0,0.00548409612124838,8,0
144,30,50,22,50.0001266093452,4.96527054247413,0.0109681922424968,8,-0.000126609345223017
162,30,50,22,50.0013340266963,9.93054108494825,0.0164522883637451,8,-0.00133402669629845
180,30,50,21.9999868654635,50.0035234759298,14.8958116274224,0.0219363844849935,8.00001313453646,-0.0035234759297964
198,30,50,22.0517490569957,50.0066052081709,19.3432338521005,0.0159715768500397,7.94825094300431,-0.00660520817088894
216,30,50,22.5620838062155,50.0102333600806,20.8761149525339,0.010006769215086,7.43791619378448,-0.0102333600806332
234,30,50,23.5163525702127,50.0123417995133,20.8221418677462,0.0040419615801322,6.48364742978734,-0.0123417995133011
252,30,50,24.8949996622401,49.3950382824801,19.8424479747321,0.922664431134129,5.10500033775987,0.604961717519863
270,30,50,26.6116323362044,48.079216917954,18.8424479747321,1.1494422238482,3.38836766379555,1.92078308204597
288,30,50,28.3991182945964,46.2342111557228,17.8424479747321,8.1494422238482,1.6008817054036,3.7657888442772
306,30,50,30.1127661967633,43.9674190670619,16.7514354605114,15.1494422238482,-0.112766196763268,6.03258093293812
324,30,50,31.6631675181475,42.8507293252884,13.1054900530597,22.1494422238482,-1.66316751814749,7.14927067471162
342,30,50,33.0510408660251,43.0357575438132,8.10549005305974,26.4504252342465,-3.05104086602505,6.96424245618682
360,30,50,34.1557927313914,44.4990543631188,3.10549005305974,25.1005902507482,-4.15579273139141,5.50094563688118
378,30,50,34.9570731717951,46.5557228029783,0,23.6005902507482,-4.95707317179509,3.44427719702166
396,30,50,35.2511990251643,48.1669717461745,0,22.1005902507482,-5.25119902516433,1.83302825382546
414,30,50,35.0104926505294,49.3715003798856,0,20.6005902507482,-5.01049265052941,0.628499620114411
432,30,50,34.3784804634166,50.5400371471608,1.3006300630063,18.4604350616114,-4.37848046341663,-0.540037147160803
450,30,50,33.5567277621043,51.923443513933,4.5014501450145,14.1213437859023,-3.55672776210432,-1.923443513933
468,30,50,32.80478250244,53.4152479049746,7.002200220022,7.12134378590231,-2.80478250244,-3.41524790497457
486,30,50,32.1336994940092,54.3650274595741,9.22188433436739,0.686171939843453,-2.13369949400919,-4.36502745957407
504,30,50,31.6830995805257,53.9627722297527,9.54432837550471,0.383873321031072,-1.68309958052572,-3.96277222975266
522,30,50,31.639822785863,52.5001320023899,9.17301530468573,3.88544855731652,-1.63982278586304,-2.50013200238992
540,30,50,31.974631026942,51.078508103658,8.17301530468573,0.418571585707684,-1.97463102694205,-1.078508103658
558,30,50,32.6023384928087,49.9240819348018,5.83934013483571,0,-2.60233849280873,0.0759180651982234
576,30,50,33.2236926382954,47.8704767753613,3.75303768036223,1.33077245425339,-3.22369263829544,2.12952322463874
594,30,50,33.7219676966036,45.6065946700194,2.7260701882055,8.33077245425339,-3.72196769660363,4.39340532998062
612,30,50,34.1595005573864,43.8148010551839,1.7260701882055,15.3307724542534,-4.15950055738638,6.18519894481614
630,30,50,34.3684891328523,43.5788921741909,0.726070188205501,22.3307724542534,-4.36848913285231,6.42110782580906
648,30,50,34.3418602843678,44.85547984529,0,20.8729266696749,-4.34186028436777,5.14452015471001
666,30,50,34.0712446710005,47.5013955123932,0,19.3729266696749,-4.07124467100052,2.49860448760678
684,30,50,33.5717589008444,49.9219790688458,0.0351157777623255,17.8729266696749,-3.5717589008444,0.0780209311542421
702,30,50,32.878604593841,52.0110247287644,2.02287856408175,13.3520221745253,-2.878604593841,-2.01102472876437
720,30,50,32.1886747745822,53.709782219865,4.34594420397907,6.35202217452532,-2.18867477458222,-3.70978221986498
738,30,50,31.5610544433498,54.4719814874052,4.76189439668586,1.99118609091696,-1.56105444334984,-4.47198148740524
756,30,50,31.0226808804499,53.9811112849086,5.33548062780634,1.9546007250633,-1.02268088044988,-3.98111128490859
774,30,50,30.7950011571119,52.8246323422814,6.07981719738563,7.61047506389966,-0.795001157111876,-2.8246323422814
792,30,50,30.9116667444498,51.9338244099418,5.47816364623511,8.0636542546511,-0.911666744449818,-1.93382440994181
810,30,50,31.1424272809442,51.9212387094209,4.47816364623511,7.36713684171578,-1.14242728094417,-1.92123870942092
828,30,50,31.4021591530983,51.6587486484828,3.47816364623511,7.47749990204031,-1.40215915309834,-1.65874864848276
846,30,50,31.5977175623073,51.1943128979084,2.5010160691426,8.26168957271394,-1.5977175623073,-1.19431289790839
864,30,50,31.719263605181,50.7247364046942,1.6629748558988,9.28738069315939,-1.719263605181,-0.724736404694156
882,30,50,31.7560561895814,50.3450430406277,0.85272006874893,10.1953550768773,-1.75605618958139,-0.345043040627729
900,30,50,31.6941082212542,50.2443238369715,0.555271576458031,10.4034032564557,-1.69410822125417,-0.244323836971525
918,30,50,31.5270507616134,50.4464457862789,0.656377797464335,9.66605263352154,-1.52705076161342,-0.4464457862789
936,30,50,31.266410037436,50.7967507700378,1.24597223921583,8.50687390786051,-1.26641003743602,-0.796750770037775
954,30,50,30.9274040363183,51.1112605863039,1.98796141940726,7.40153420289479,-0.927404036318325,-1.11126058630394
972,30,50,30.5746674027775,51.3105099523304,2.84791227935812,6.46960242801077,-0.574667402777521,-1.31050995233042
990,30,50,30.2650625709743,51.4185292556921,3.7677935849961,5.60119610554363,-0.265062570974273,-1.41852925569206
1008,30,50,30.0460644391968,51.4173979008737,4.74557136277388,5.07926328859134,-0.046064439196801,-1.41739790087368
1026,30,50,29.9263094004476,51.2764440742965,5.31451880999651,5.10563240742329,0.0736905995523571,-1.27644407429655
1044,30,50,29.9088681074223,51.0102326358011,5.53995174369874,5.46676924053106,0.0911318925777458,-1.01023263580109
1062,30,50,29.9934358921636,50.6982282930555,5.3435909634919,6.02931318927706,0.00656410783638606,-0.698228293055507
1080,30,50,30.1690512559268,50.3828614737284,4.53283134992873,6.76375194264107,-0.169051255926789,-0.382861473728397
1098,30,50,30.3844520723312,50.085759429771,3.53283134992873,7.60649738138998,-0.384452072331221,-0.0857594297710023
1116,30,50,30.5992202061812,49.8212483023502,2.53283134992873,8.80437031729818,-0.599220206181169,0.178751697649844
1134,30,50,30.7685270551747,49.654763849976,1.72166984829104,10.1115025218775,-0.768527055174722,0.345236150024043
1152,30,50,30.8383849352985,49.6899704434886,1.28582978602817,10.3968100907057,-0.838384935298471,0.310029556511431
1170,30,50,30.794149067814,49.9630048618974,1.20131358709004,9.65461105536759,-0.794149067814047,0.0369951381025686
1188,30,50,30.6352545792959,50.3368435394364,1.44876815597779,8.49781908424337,-0.635254579295939,-0.336843539436373
1206,30,50,30.3860866441272,50.6568694798703,2.31382005909197,7.42494939518569,-0.386086644127175,-0.656869479870252
1224,30,50,30.1062413260612,50.870083679798,3.27601937180675,6.57028658637198,-0.106241326061159,-0.870083679797958
1242,30,50,29.8491090314765,50.9910639499499,4.49420118998857,5.8397559178675,0.150890968523473,-0.991063949949861
1260,30,50,29.6545503627484,51.0250591958393,6.27575811978122,5.34580328040434,0.345449637251605,-1.02505919583926
1278,30,50,29.5694459300503,50.9581050310698,7.42887930838306,5.27808906910128,0.43055406994975,-0.95810503106982
1296,30,50,29.595889784387,50.801520557067,7.7689133117834,5.45992102606771,0.404110215613034,-0.801520557067015
1314,30,50,29.7538538347707,50.556942572286,7.65599187284163,5.9109382660383,0.246146165229341,-0.556942572285976
1332,30,50,30.0730972660818,50.2481766380012,6.65599187284163,6.68828166089238,-0.0730972660818452,-0.248176638001155
1350,30,50,30.4795766635203,49.8932725761719,5.65599187284163,7.98917255082436,-0.479576663520319,0.106727423828076
1368,30,50,30.8937100016294,49.4794163626837,4.65599187284163,10.2128665652295,-0.893710001629447,0.520583637316349
1386,30,50,31.2632132323034,49.1756871793377,3.65599187284163,12.6196743067763,-1.26321323230339,0.82431282066235
1404,30,50,31.5096751546892,49.2452813907541,2.65599187284163,13.331599046161,-1.50967515468923,0.754718609245927
1422,30,50,31.6257646981722,49.7204648292004,1.85357682689165,12.2949676624509,-1.62576469817216,0.279535170799626
1440,30,50,31.5991140077633,50.3483083693088,1.44726334040938,10.4572187371065,-1.59911400776329,-0.34830836930881
1458,30,50,31.436471285498,50.8185684486885,1.52993358945351,9.04614684901312,-1.436471285498,-0.818568448688517
1476,30,50,31.1812348141286,51.0238066087723,2.16455195142905,8.16398192252686,-1.18123481412859,-1.02380660877233
1494,30,50,30.8911925376229,51.0846648733226,2.92168116414565,7.53983738379157,-0.891192537622906,-1.08466487332264
1512,30,50,30.6179420658342,51.1222018925946,3.73493417619384,6.96986014329944,-0.617942065834153,-1.12220189259465
1530,30,50,30.3963460954949,51.169112083682,4.58108802234769,6.34623719090937,-0.396346095494906,-1.16911208368197
1548,30,50,30.2599991612202,51.1854675298758,4.91447009575023,5.82845306093867,-0.259999161220207,-1.18546752987579
1566,30,50,30.211324578763,51.0999219695519,4.97657524619461,5.77899843555746,-0.211324578762984,-1.09992196955194
1584,30,50,30.2512030108351,50.8698178792143,4.79288303270343,6.09727130446465,-0.251203010835106,-0.869817879214295
1602,30,50,30.3745452841869,50.5652046331428,4.30043475246482,6.69096785955871,-0.374545284186858,-0.565204633142756
1620,30,50,30.5302362302649,50.2471802716983,3.57355949628229,7.49558646124978,-0.530236230264929,-0.247180271698298
1638,30,50,30.6825753433717,49.9576869224857,2.87761108406669,8.46221703512516,-0.682575343371703,0.0423130775143008
1656,30,50,30.8008583548051,49.7907624968819,2.29421698051423,9.47522561525247,-0.800858354805101,0.209237503118089
1674,30,50,30.8530658339412,49.8077330200834,1.90264115238427,9.67093768416339,-0.853065833941201,0.192266979916639
1692,30,50,30.8185644613857,50.0177163777966,1.78363440103973,9.03396973099343,-0.81856446138567,-0.0177163777965959
1710,30,50,30.7013537620347,50.2859220463869,1.89234186924279,8.15217028659877,-0.701353762034707,-0.285922046386872
1728,30,50,30.5171226015405,50.4955343452382,2.28417675926991,7.37710569788305,-0.517122601540461,-0.49553434523817
1746,30,50,30.304379912159,50.6191813462487,3.15917675926991,6.79052023430424,-0.304379912158996,-0.619181346248709
1764,30,50,30.1048452369536,50.6790431918892,4.0302713872762,6.29975827705738,-0.104845236953629,-0.679043191889164
1782,30,50,29.9435287099101,50.6946150680184,4.83924362481987,5.96875311459154,0.0564712900898954,-0.694615068018351
1800,30,50,29.8444739195538,50.6550808272264,5.51996099620356,5.89598513250366,0.155526080446229,-0.655080827226364
1818,30,50,29.84115250736,50.5654218999725,5.71030979752056,5.97727259452846,0.158847492640028,-0.56542189997252
1836,30,50,29.9270139814332,50.4372580300443,5.56517191653363,6.19667900663833,0.0729860185667519,-0.437258030044255
1854,30,50,30.0889123444209,50.2338687987132,4.92476896636273,6.68298727662642,-0.0889123444209332,-0.233868798713175
1872,30,50,30.3034588470485,49.9740462120111,3.92476896636273,7.53682658881142,-0.303458847048496,0.0259537879888967
1890,30,50,30.5219912068042,49.7186237336466,2.92476896636273,8.94342790187914,-0.521991206804231,0.281376266353377
1908,30,50,30.7085617331652,49.5552378004351,2.00501985089152,10.3993340163447,-0.708561733165233,0.444762199564948
1926,30,50,30.8141146337157,49.6324438656342,1.45768108441602,10.6415153910289,-0.814114633715672,0.367556134365756
1944,30,50,30.8039485784456,49.960868859402,1.2826592066813,9.7221335621087,-0.803948578445567,0.0391311405979593
1962,30,50,30.6729069580829,50.348201315428,1.42618352607987,8.51150105048487,-0.672906958082926,-0.348201315427985
1980,30,50,30.4383067704802,50.6399809763836,2.26559958447403,7.51301390978895,-0.438306770480175,-0.639980976383583
1998,30,50,30.1640898872579,50.8157649976969,3.20965552852997,6.73584695444593,-0.164089887257866,-0.815764997696945
2016,30,50,29.9076388125635,50.9272743396642,4.3434845248125,6.04312521328047,0.0923611874364845,-0.927274339664152
2034,30,50,29.7059570229457,50.9807626922688,5.90126046185951,5.48758697716114,0.294042977054282,-0.980762692268769
2052,30,50,29.6102687424746,50.9488447988767,7.04625403587517,5.29125848771589,0.389731257525398,-0.948844798876749
2070,30,50,29.6227810880404,50.8243951452775,7.43506492257999,5.37931884253217,0.377218911959623,-0.824395145277485
2088,30,50,29.7576795435258,50.5898061793607,7.40673229756229,5.7944009689178,0.242320456474186,-0.589806179360735
2106,30,50,30.037803196231,50.2758645593508,6.40673229756229,6.55526075846722,-0.0378031962309926,-0.275864559350801
2124,30,50,30.4090492476569,49.9208572288047,5.40673229756229,7.78987651580805,-0.409049247656938,0.0791427711953148
2142,30,50,30.7958835340826,49.5333747754292,4.40673229756229,9.88264526738647,-0.795883534082613,0.466625224570819
2160,30,50,31.1466458336323,49.248073182772,3.40673229756229,12.1674364051663,-1.14664583363234,0.751926817227996
2178,30,50,31.3754272192477,49.3056188584284,2.40673229756229,12.8521650400648,-1.37542721924765,0.694381141571625
2196,30,50,31.4759247591408,49.7385329894954,1.67862266266324,12.0133209418675,-1.4759247591408,0.26146701050456
2214,30,50,31.4368301059021,50.3274335234885,1.3928691250894,10.1926212334127,-1.43683010590207,-0.327433523488509
2232,30,50,31.2643126070959,50.7991118947683,1.60603351172317,8.78131525466899,-1.26431260709585,-0.799111894768259
2250,30,50,31.0001019552908,51.01015994208,2.32027840385062,7.90091066744767,-1.00010195529084,-1.01015994207997
