Tempo,Ref_T,Ref_U,Saida_T,Saida_U,Controle_T,Controle_U,Erro_T,Erro_U
0,30,50,22,50,0,0,0,0
18,30,50,22,50,0,0,0,0
36,30,50,22,50,0,0,0,0
54,30,50,22,50,0,0,0,0
72,30,50,22,50,0,0,0,0
90,30,50,22,50,0,0,0,0
108,30,50,22,50,0,0.00548409612124838,8,0
126,30,50,22,50.0001886638013,4.96527054247413,0.0109681922424968,8,-0.000188663801317546
144,30,50,22,50.0014472702658,9.93054108494825,0.0164522883637451,8,-0.00144727026582814
162,30,50,21.9999870116337,50.00367663374,14.8958116274224,0.0219363844849935,8.00001298836626,-0.00367663373997829
180,30,50,22.0525979866637,50.0067867632628,19.3432338521005,0.0159715768500397,7.94740201333628,-0.00678676326278804
198,30,50,22.571470713809,50.0103021451673,20.7950587132199,0.010006769215086,7.42852928619101,-0.0103021451672589
216,30,50,23.5420697795376,49.9752022432092,20.5251424360614,0.18462726728037,6.45793022046244,0.0247977567908251
234,30,50,24.9448397816652,49.2884409715718,19.5352947203253,0.384798620189475,5.05516021833477,0.711559028428205
252,30,50,26.6913891853802,48.0011928440546,18.5352947203253,1.02220372088502,3.30861081461977,1.99880715594537
270,30,50,28.5017387630889,46.153792338428,17.5352947203253,8.02220372088502,1.49826123691113,3.84620766157196
288,30,50,30.2189003717407,44.1388614345493,16.3468377120803,15.022203720885,-0.218900371740745,5.86113856545066
306,30,50,31.7840918865863,43.3714511524664,12.2903878301314,22.022203720885,-1.7840918865863,6.62854884753359
324,30,50,33.1783178364102,43.9503981340714,7.2903878301314,22.0790175986216,-3.17831783641022,6.04960186592855
342,30,50,34.2895520325358,45.6095380523013,2.2903878301314,20.5790175986216,-4.28955203253577,4.39046194769873
360,30,50,35.0856711589765,47.0712076464281,0,19.0790175986216,-5.08567115897649,2.92879235357186
378,30,50,35.3479716919442,48.1123041935021,0,17.5790175986216,-5.3479716919442,1.88769580649794
396,30,50,35.1488415572868,48.8288151638883,0,16.3181347046915,-5.14884155728681,1.17118483611171
414,30,50,34.5587713740026,49.6389152342275,0.900590059005901,14.9125485520557,-4.55877137400262,0.361084765772468
432,30,50,33.8387671801787,50.7220625409763,3.1013101310131,12.5363454322416,-3.83876718017872,-0.722062540976324
450,30,50,33.1818869108874,52.0175560028291,4.77529820757413,7.99487077786371,-3.18188691088742,-2.01755600282905
468,30,50,32.5898670320909,52.9557573316192,6.06522801705701,2.08454027398074,-2.58986703209089,-2.95575733161925
486,30,50,32.1532062641587,52.8981704389023,6.06522801705701,1.01450026354324,-2.15320626415874,-2.89817043890226
504,30,50,31.9914531434244,51.871305413008,5.69709511163885,0.990562794075721,-1.99145314342435,-1.87130541300797
522,30,50,32.0883804178143,50.6703667040232,4.69709511163885,0,-2.08838041781434,-0.670366704023152
540,30,50,32.3998764604096,49.2821556299005,3.69709511163885,0,-2.39987646040964,0.717844370099499
558,30,50,32.7123997395062,47.6501348893447,2.69709511163885,2.58391998834782,-2.71239973950619,2.34986511065527
576,30,50,32.9711840888604,46.0922608557434,1.69709511163885,9.58391998834782,-2.97118408886043,3.9077391442566
594,30,50,33.140656699622,45.3314295605104,0.697095111638852,16.5839199883478,-3.14065669962205,4.66857043948961
612,30,50,33.1990401356742,46.0688532708973,0,15.8636979661456,-3.19904013567419,3.93114672910275
630,30,50,33.0926738542358,47.982704164634,0,14.3636979661456,-3.09267385423581,2.01729583536603
648,30,50,32.7486184237716,49.6801980716627,0,12.8636979661456,-2.74861842377156,0.319801928337313
666,30,50,32.201300702906,51.0616656474723,0.926680244399186,10.0056205502975,-2.20130070290601,-1.06166564747228
684,30,50,31.6373155245704,52.1174915259536,1.16715611660878,5.25423792260774,-1.63731552457037,-2.11749152595356
702,30,50,31.1285915727031,52.5954532472112,1.78746705656029,3.83588496003214,-1.12859157270307,-2.59545324721115
720,30,50,30.684857510149,52.3176042193415,2.61659131840223,3.60007645618798,-0.684857510148966,-2.31760421934152
738,30,50,30.4020109458995,51.8581422950106,3.49159131840223,4.09365987178521,-0.402010945899523,-1.85814229501059
756,30,50,30.2458207246776,51.444804181314,3.92714544003475,4.53041588788524,-0.245820724677586,-1.444804181314
774,30,50,30.1791465575714,51.0787480900311,4.04780909011016,5.00785243992008,-0.179146557571357,-1.07874809003113
792,30,50,30.1929806829169,50.8225026474637,3.9684520853284,5.40999115518478,-0.192980682916897,-0.822502647463736
810,30,50,30.2708873854132,50.618104503759,3.65966074992109,5.74174850753673,-0.270887385413168,-0.618104503759042
828,30,50,30.3723087842147,50.4138436691589,3.24923499216664,6.15157753064868,-0.372308784214738,-0.413843669158879
846,30,50,30.4680045203027,50.191292821354,2.812248845078,6.71203854003617,-0.468004520302713,-0.191292821354025
864,30,50,30.5410361607767,50.0203676028217,2.45833692540408,7.21208814813221,-0.541036160776677,-0.020367602821679
882,30,50,30.5733574825369,49.9563986650926,2.21173559755078,7.49951801327642,-0.573357482536871,0.0436013349074216
900,30,50,30.5560146134267,49.9982053464957,2.13277957167074,7.38174178810425,-0.556014613426687,0.0017946535043265
918,30,50,30.4869915626404,50.117507998009,2.17538024110984,6.96948871052051,-0.486991562640384,-0.117507998009039
936,30,50,30.3780533283376,50.2461135096926,2.35058403719208,6.47853498745478,-0.378053328337614,-0.246113509692584
954,30,50,30.2464151814446,50.3382136601217,2.64640034934873,6.06124473303097,-0.246415181444565,-0.33821366012166
972,30,50,30.1163676458201,50.3790232975408,3.00511747961168,5.74637909379944,-0.116367645820105,-0.379023297540783
990,30,50,30.0048580163902,50.3768221586809,3.33924458185904,5.62102228257407,-0.0048580163902443,-0.376822158680852
1008,30,50,29.9245973845738,50.3386646104398,3.7433360075441,5.63734782600304,0.0754026154261993,-0.338664610439771
1026,30,50,29.8834063630988,50.2878809039577,4.08820075590061,5.69380449774782,0.1165936369012,-0.287880903957713
1044,30,50,29.8824576848075,50.2320288713314,4.2355734563783,5.79546215870578,0.117542315192537,-0.232028871331394
1062,30,50,29.9152005377179,50.1623939980798,4.2568071329894,5.94773210888907,0.0847994622820849,-0.162393998079807
1080,30,50,29.9830931468366,50.079070491138,4.10641234667533,6.15705471766899,0.0169068531634053,-0.0790704911380047
1098,30,50,30.0772218249655,49.9931018980568,3.82816060760196,6.4538970326406,-0.0772218249655054,0.00689810194319307
1116,30,50,30.1780653205155,49.9060110397048,3.47578335666272,6.95780667642861,-0.178065320515483,0.093988960295178
1134,30,50,30.2721096617138,49.845053286158,3.13206692272072,7.52389781710226,-0.272109661713781,0.154946713842001
1152,30,50,30.3427632432121,49.8669532923018,2.83397857624702,7.64024711932434,-0.342763243212126,0.133046707698178
1170,30,50,30.3773784993118,49.9748753641675,2.6391281935052,7.35563401526267,-0.377378499311838,0.0251246358325119
1188,30,50,30.3672961519172,50.0958907146179,2.58099491758744,6.95174902632143,-0.367296151917216,-0.0958907146178802
1206,30,50,30.3154344127675,50.1769946110882,2.61780849770811,6.62709187546781,-0.315434412767502,-0.176994611088162
1224,30,50,30.2375486453355,50.2167076743939,2.74866490616704,6.39545293806547,-0.23754864533548,-0.216707674393867
1242,30,50,30.1521519031918,50.2365478073484,2.93856236154114,6.21222934802825,-0.152151903191839,-0.236547807348359
1260,30,50,30.0736311099783,50.251532664032,3.1238650649299,6.07811006465573,-0.0736311099783187,-0.251532664031956
1278,30,50,30.0087033654908,50.260071075077,3.26708632964649,5.94082850481888,-0.0087033654908204,-0.260071075076979
1296,30,50,29.9633674471069,50.2542468219499,3.4749625278218,5.89612207702804,0.0366325528930531,-0.254246821949934
1314,30,50,29.9407307483647,50.2257129640227,3.64095485067686,5.91565272153931,0.0592692516353281,-0.225712964022676
1332,30,50,29.9382432966665,50.1812185038527,3.72579365694495,5.97722562945982,0.061756703333522,-0.181218503852676
1350,30,50,29.952203617419,50.1256091784875,3.75609974846935,6.11126878945602,0.0477963825809979,-0.12560917848748
1368,30,50,29.9851484146757,50.0685210613607,3.70138916744298,6.26595309726807,0.0148515853242905,-0.0685210613606557
1386,30,50,30.0308517685861,50.0258957693944,3.571443698131,6.37564773112517,-0.0308517685860785,-0.0258957693943742
1404,30,50,30.0806611322225,49.9892398644201,3.42176686402282,6.52307277346006,-0.0806611322224882,0.0107601355799432
1422,30,50,30.1276939598867,49.9561158633157,3.25323376722717,6.72191124181324,-0.127693959886692,0.0438841366842979
1440,30,50,30.1639854237362,49.9434553984253,3.10067523348419,6.91528950140891,-0.163985423736158,0.0565446015746858
1458,30,50,30.1842324847592,49.9644852141061,2.98999235968243,6.91135210599597,-0.184232484759171,0.0355147858938807
1476,30,50,30.1863672382767,50.0194908098665,2.94533559366311,6.72085701719748,-0.186367238276723,-0.0194908098664683
1494,30,50,30.1687375097722,50.0767013027549,2.95128856518806,6.49990537459645,-0.168737509772203,-0.076701302754941
1512,30,50,30.134451903943,50.1080394634265,2.98663527482524,6.35046577310206,-0.134451903942967,-0.108039463426543
1530,30,50,30.0923977763443,50.116872864189,3.05432825440816,6.25670661693446,-0.092397776344324,-0.116872864188963
1548,30,50,30.0523168591683,50.1179712014491,3.13211467512157,6.21337560786982,-0.0523168591683323,-0.117971201449052
1566,30,50,30.0189093152292,50.1183585068545,3.19312349961226,6.17004459880517,-0.0189093152291946,-0.118358506854548
1584,30,50,29.9931553170209,50.1185245257009,3.28066042925445,6.12671358974052,0.00684468297914975,-0.118524525700892
1602,30,50,29.9763823975729,50.112187025724,3.36505751755491,6.12378742659067,0.023617602427084,-0.112187025724047
1620,30,50,29.9679953080392,50.0972620999461,3.44653220947873,6.12378742659067,0.0320046919607577,-0.0972620999461284
1638,30,50,29.9665905864345,50.0767571094513,3.50148275398867,6.15867452805399,0.0334094135655221,-0.0767571094513073
1656,30,50,29.9740210462828,50.0511035824006,3.51166709047915,6.23221114929136,0.0259789537172459,-0.0511035824006072
1674,30,50,29.9889572899095,50.0290468831127,3.5013990958185,6.28261138646895,0.0110427100905355,-0.0290468831126915
1692,30,50,30.0105173921438,50.011958468876,3.45478398828593,6.3393899500709,-0.0105173921437967,-0.0119584688760312
1710,30,50,30.0350897742595,49.995496935648,3.39620045444347,6.40551431377986,-0.0350897742595215,0.00450306435195102
1728,30,50,30.0580113594541,49.9808600270368,3.32980352530145,6.49084023897085,-0.0580113594540776,0.0191399729632309
1746,30,50,30.0777106028969,49.9731018878528,3.25572182965375,6.60349959266192,-0.0777106028968859,0.0268981121471654
1764,30,50,30.0910280040842,49.9810421174954,3.20005029172751,6.60151526882027,-0.0910280040842188,0.0189578825046084
1782,30,50,30.0969100454727,50.0065708571224,3.14063846877474,6.50588821433277,-0.0969100454726757,-0.00657085712240502
1800,30,50,30.094490164645,50.0308334838786,3.11747400105393,6.42880549864941,-0.0944901646450163,-0.0308334838785811
1818,30,50,30.0834160894449,50.0412216431636,3.12146641546654,6.37565066057479,-0.0834160894449418,-0.0412216431635954
1836,30,50,30.0678450437538,50.0444268442387,3.14832869462761,6.35643063231971,-0.0678450437538274,-0.044426844238707
1854,30,50,30.0496361671646,50.04758188439,3.17958195017506,6.33422449355602,-0.049636167164568,-0.0475818843899773
1872,30,50,30.0317132306819,50.0544640875796,3.21529998778406,6.27539519656611,-0.0317132306818593,-0.0544640875795892
1890,30,50,30.0160011771044,50.0636058730276,3.25327867751926,6.21093577670089,-0.0160011771044068,-0.063605873027555
1908,30,50,30.0037379955307,50.0642973005849,3.27848703228827,6.1857356581121,-0.00373799553067755,-0.0642973005849115
1926,30,50,29.9953587870171,50.0543129908083,3.30369538705728,6.20044298235957,0.00464121298290721,-0.0543129908083273
1944,30,50,29.9918053808388,50.0394670518211,3.32387905846711,6.21816126171778,0.00819461916123032,-0.0394670518211058
1962,30,50,29.992948875896,50.0260086462564,3.34406272987694,6.23891430055561,0.00705112410398812,-0.0260086462563791
1980,30,50,29.9967227567115,50.0135421289292,3.34811172268998,6.26580940963022,0.00327724328851531,-0.013542128929231
1998,30,50,30.0022480193708,50.0021817123008,3.32907684255827,6.30199066524455,-0.00224801937083186,-0.00218171230083186
2016,30,50,30.0090088317881,49.9944305117716,3.30443365537273,6.35976534399741,-0.00900883178810119,0.00556948822835324
2034,30,50,30.0167473858511,49.9920464333608,3.27580087083444,6.38760111296053,-0.0167473858510583,0.00795356663915214
2052,30,50,30.0237274719604,49.997468100343,3.24716808629614,6.35965421207222,-0.0237274719603917,0.0025318996569581
2070,30,50,30.0277881692932,50.0031105632492,3.23617797739415,6.33170731118391,-0.0277881692932311,-0.00311056324917303
2088,30,50,30.0282180305372,50.0018564926824,3.22518786849216,6.33719140730516,-0.0282180305372393,-0.00185649268238564
2106,30,50,30.025519130606,49.9984154702206,3.21419775959017,6.34267550342641,-0.0255191306060425,0.00158452977944279
2124,30,50,30.0210113970985,49.9993702419293,3.2061728824711,6.34815959954765,-0.0210113970985049,0.000629758070687103
2142,30,50,30.016123379836,50.005021020466,3.19814800535204,6.31229945411484,-0.0161233798359888,-0.00502102046596775
2160,30,50,30.0102357932612,50.01361079571,3.21663039574119,6.27643930868203,-0.0102357932611774,-0.0136107957099938
2178,30,50,30.0034156971183,50.0161032837174,3.2418387505102,6.26458042934613,-0.00341569711829237,-0.0161032837173707
2196,30,50,29.9960421839787,50.0139660591401,3.26704710527921,6.25861562171117,0.00395781602129119,-0.0139660591401309
2214,30,50,29.9891704730016,50.0118165762733,3.30811908392178,6.25265081407622,0.0108295269984247,-0.0118165762733184
