Tempo,Referencia_Umidade,Saida_Umidade,Controle_Umidade,Erro_Umidade
0,55,50,0,5
18,55,50,0,5
36,55,50,0.240307947112385,5
54,55,50.0858522279979,0.454353676169816,4.91414777200205
72,55,50.648079449892,0.558139850036421,4.35192055010799
90,55,51.5567883045937,0.597231538452578,3.44321169540633
108,55,52.5682038977005,0.570660823066737,2.43179610229949
126,55,53.539085754367,0.471553652041088,1.460914245633
144,55,54.3358934061723,0.327467650329154,0.664106593827718
162,55,54.8361210273161,0.202923929272221,0.163878972683904
180,55,54.9989239899305,0.156699869838699,0.00107601006946112
198,55,54.9179840788275,0.191985112648694,0.0820159211724842
216,55,54.7789338491565,0.2571514531575,0.221066150843512
234,55,54.7364950143145,0.298212406728465,0.263504985685515
252,55,54.8235027794446,0.291638303131259,0.17649722055539
270,55,54.9695237819174,0.253597934088916,0.030476218082562
288,55,55.0767202707721,0.214726905155787,-0.0767202707720642
306,55,55.0950886854688,0.199199392104071,-0.0950886854687667
324,55,55.0401155492847,0.215426500693186,-0.0401155492846925
342,55,54.9698615135496,0.24216767490654,0.0301384864504044
360,55,54.9434919667958,0.257258477769386,0.0565080332042385
378,55,54.9704755622688,0.252831461824963,0.0295244377312471
396,55,55.0189105047318,0.236751328269036,-0.018910504731835
414,55,55.0494148854314,0.222368116420761,-0.0494148854314176
432,55,55.0445289277158,0.22122172477981,-0.044528927715767
450,55,55.015273452176,0.230478435034456,-0.0152734521760323
468,55,54.9901963053989,0.240276464591106,0.00980369460114616
486,55,54.9867585756176,0.24293056140221,0.0132414243823646
504,55,55.0012427310864,0.238985865554192,-0.00124273108642825
522,55,55.0174303232096,0.232536509090846,-0.0174303232095951
540,55,55.0230540168154,0.228067513701345,-0.0230540168154008
558,55,55.0155847438527,0.22963327570552,-0.0155847438526635
576,55,55.0018036145981,0.234564391053707,-0.00180361459809575
594,55,54.9937713881105,0.238048252395529,0.00622861188946189
612,55,54.9961334037809,0.237764499260756,0.00386659621907626
630,55,55.0040840176572,0.234828852791799,-0.00408401765717059
648,55,55.0097379068138,0.232096936254447,-0.00973790681382525
666,55,55.0088847372054,0.232003794567191,-0.00888473720538485
684,55,55.0034401765178,0.233666253877628,-0.00344017651784156
702,55,54.9989558712369,0.235200095651489,0.00104412876309823
720,55,54.9982753446203,0.235268332387583,0.00172465537966104
738,55,55.0002900731253,0.234855614959061,-0.000290073125277956
756,55,55.0020791580218,0.234442897530539,-0.00207915802175052
774,55,55.002847410904,0.233468142551826,-0.0028474109039891
792,55,55.0024923863476,0.233536379287921,-0.00249238634761895
810,55,55.0005402684306,0.23409346322301,-0.000540268430647473
828,55,54.9990911461282,0.234650547158099,0.00090885387182027
846,55,54.9989268943127,0.234718783894193,0.00107310568726149
864,55,54.9997490824999,0.234306066465671,0.000250917500110859
882,55,55.0004605172446,0.233893349037149,-0.000460517244619041
900,55,55.0002549415425,0.233961585773243,-0.000254941542451093
918,55,54.9993925261257,0.234518669708333,0.000607473874318032
936,55,54.9989281236245,0.234586906444427,0.00107187637554773
954,55,54.9994790778522,0.234655143180521,0.000520922147757119
972,55,55.0001172348127,0.234723379916615,-0.000117234812677225
990,55,55.0008341933337,0.234310662488093,-0.000834193333652422
1008,55,55.0014505363117,0.234378899224187,-0.00145053631166547
1026,55,55.0013308553561,0.234447135960281,-0.00133085535610888
1044,55,55.0013629865946,0.234515372696375,-0.00136298659455036
1062,55,55.0015323043343,0.234583609432469,-0.00153230433431872
1080,55,55.0018255919322,0.234651846168563,-0.00182559193219589
1098,55,55.0022309060456,0.234720082904657,-0.0022309060455612
1116,55,55.0027374539618,0.23435522349384,-0.00273745396177816
1134,55,55.0031807551572,0.233990364083023,-0.00318075515718874
1152,55,55.0028312652686,0.233625504672205,-0.002831265268604
1170,55,55.0017653623421,0.234182588607295,-0.00176536234205571
1188,55,55.0003814388633,0.234739672542384,-0.000381438863286121
1206,55,55.0002761045714,0.234807909278478,-0.000276104571383939
1224,55,55.0011515341268,0.234395191849956,-0.0011515341267625
1242,55,55.0019110809292,0.233982474421434,-0.00191108092916892
1260,55,55.0017489821355,0.234050711157528,-0.00174898213547436
1278,55,55.0009258550315,0.234607795092617,-0.000925855031496781
1296,55,55.0004969557796,0.234676031828711,-0.000496955779595964
1314,55,55.0010799928489,0.234744268564806,-0.00107999284890781
1332,55,55.0017471417675,0.2348125053009,-0.0017471417675381
1350,55,55.0024902991412,0.234399787872377,-0.002490299141229
1368,55,55.0031303169562,0.23403492846156,-0.00313031695620936
1386,55,55.0028773023988,0.233670069050743,-0.00287730239883643
1404,55,55.0018985803028,0.234227152985832,-0.00189858030280021
1422,55,55.0005934385925,0.234784236920922,-0.000593438592524365
1440,55,55.0005592961786,0.234852473657016,-0.000559296178579416
1458,55,55.0014990589367,0.234439756228493,-0.00149905893673008
1476,55,55.0023167410363,0.234027038799971,-0.00231674103628166
1494,55,55.0022071767447,0.234095275536065,-0.00220717674465476
1512,55,55.0014315229322,0.234652359471155,-0.00143152293217241
1530,55,55.0010455233617,0.234720596207249,-0.00104552336173924
1548,55,55.0016673271273,0.234788832943343,-0.00166732712730067
1566,55,55.0023695079316,0.234376115514821,-0.00236950793160418
1584,55,55.0029724968885,0.234011256104003,-0.00297249688847501
1602,55,55.002686020859,0.233646396693186,-0.00268602085900227
1620,55,55.0016770609924,0.234203480628275,-0.00167706099243503
1638,55,55.0003445946395,0.234760564563365,-0.00034459463952885
1656,55,55.0002857600581,0.234828801299459,-0.000285760058091
1674,55,55.0012032095094,0.234416083870937,-0.00120320950938435
1692,55,55.0020007279816,0.234003366442415,-0.0020007279816312
1710,55,55.0018729426406,0.234071603178509,-0.00187294264061677
1728,55,55.0010808232074,0.234628687113598,-0.00108082320735292
1746,55,55.0006799443255,0.234696923849692,-0.000679944325533199
1764,55,55.0012883022629,0.234765160585786,-0.0012883022629353
1782,55,55.0019783326196,0.23483339732188,-0.00197833261955793
1800,55,55.0027421670176,0.233858642343168,-0.00274216701755137
1818,55,55.0032000767252,0.23349378293235,-0.00320007672517875
1836,55,55.0018278468297,0.23405086686744,-0.00182784682967707
1854,55,55.0001671081358,0.234607950802529,-0.00016710813581966
1872,55,54.9998116271997,0.234676187538623,0.000188372800259629
1890,55,55.0004610094131,0.234744424274717,-0.000461009413122326
1908,55,55.0011881117384,0.234331706846195,-0.00118811173835809
1926,55,55.0018136212594,0.234399943582289,-0.00181362125943707
1944,55,55.0017022237358,0.234468180318384,-0.00170222373580486
1962,55,55.0017418403746,0.234536417054478,-0.0017418403745566
1980,55,55.001917922366,0.234604653790572,-0.00191792236595489
1998,55,55.0022173225427,0.234672890526666,-0.00221732254272666
2016,55,55.0026281603449,0.234308031115848,-0.00262816034488367
2034,55,55.0029849722054,0.233943171705031,-0.00298497220538252
2052,55,55.0025573254247,0.233578312294214,-0.00255732542473908
2070,55,55.0014207952956,0.234135396229303,-0.00142079529562977
2088,55,54.9999730488883,0.234692480164393,2.69511117352295e-05
2106,55,54.9998100404132,0.234760716900487,0.000189959586776922
2124,55,55.0006333521565,0.234347999471964,-0.000633352156491185
2142,55,55.0013458022132,0.233935282043442,-0.00134580221317293
2160,55,55.0011411440071,0.234003518779536,-0.00114114400707876
2178,55,55.0002795576942,0.234560602714626,-0.000279557694177868
2196,55,54.9998159044204,0.23462883945072,0.000184095579633947
2214,55,55.0003675356945,0.234697076186814,-0.000367535694493881
2232,55,55.0010063044741,0.234765312922908,-0.00100630447413863
2250,55,55.0017238158712,0.234352595494386,-0.00172381587124448
2268,55,55.0023406584609,0.23442083223048,-0.00234065846090203
2286,55,55.0022214289841,0.234489068966574,-0.00222142898407185
2304,55,55.0022539682055,0.234557305702668,-0.00225396820545143
2322,55,55.0024236546228,0.234625542438762,-0.00242365462280958
2340,55,55.0027172753796,0.234260683027945,-0.00271727537960942
2358,55,55.0029681629667,0.233895823617128,-0.0029681629666527
2376,55,55.002444796731,0.233964060353222,-0.00244479673095555
2394,55,55.0013764964143,0.234521144288311,-0.00137649641434479
2412,55,55.0007260441081,0.234589381024405,-0.000726044108127155
2430,55,55.0011088726989,0.234657617760499,-0.00110887269892856
2448,55,55.0015951013635,0.234725854496593,-0.00159510136350605
2466,55,55.0021747684666,0.234794091232687,-0.00217476846663089
