Tempo,Referencia_Temperatura,Saida_Temperatura,Controle_Temperatura,Erro_Temperatura
4266,30,30.0031337807188,2.76572195348757,-0.00313378071882653
4284,30,30.0031198858023,2.76453779555543,-0.00311988580233091
4302,30,30.0029962524066,2.76335363762329,-0.00299625240656098
4320,30,30.0027664141105,2.76216947969115,-0.00276641411054612
4338,30,30.0024337907121,2.76282911689069,-0.00243379071207883
4356,30,30.0020016918915,2.76445213463724,-0.00200169189145782
4374,30,30.0014733207573,2.76607515238379,-0.00147332075727391
4392,30,30.000851777278,2.76769817013034,-0.000851777278029431
4410,30,30.000302241823,2.76932118787689,-0.000302241823007421
4428,30,29.999916519604,2.77094420562344,8.34803960252373e-05
4446,30,29.9996942394417,2.77102248872512,0.000305760558291013
4464,30,29.999630138502,2.7711007718268,0.000369861498015212
4482,30,29.9997191234138,2.77117905492847,0.000280876586167267
4500,30,29.9999562648128,2.77125733803015,4.37351871589442e-05
4518,30,30.0002009172008,2.77133562113183,-0.000200917200750439
4536,30,30.0004449760244,2.7714139042335,-0.000444976024382981
4554,30,30.0006884603965,2.77149218733518,-0.000688460396503388
4572,30,30.0009313888145,2.77157047043685,-0.000931388814453982
4590,30,30.00117377918,2.77164875353853,-0.00117377917995753
4608,30,30.0014156488183,2.77172703664021,-0.00141564881830192
4626,30,30.0016570144969,2.77180531974188,-0.00165701449690303
4644,30,30.0018978924433,2.77188360284356,-0.00189789244326377
4662,30,30.0021382983624,2.77196188594524,-0.00213829836236101
4680,30,30.0023782474535,2.7707777280131,-0.00237824745347837
4698,30,30.0026177544265,2.76959357008096,-0.0026177544264705
4716,30,30.0028568335175,2.76840941214883,-0.00285683351754074
4734,30,30.0030954985045,2.76722525421669,-0.00309549850449287
4752,30,30.0032227184081,2.76604109628455,-0.00322271840814281
4770,30,30.0032356559353,2.76485693835242,-0.00323565593530972
4788,30,30.0031379909785,2.76367278042028,-0.00313799097851586
4806,30,30.0029332849377,2.76248862248814,-0.00293328493774681
4824,30,30.0026249845359,2.76314825968768,-0.00262498453590254
4842,30,30.0022164255114,2.76380789688722,-0.00221642551141343
4860,30,30.0017108361919,2.76543091463377,-0.00171083619192558
4878,30,30.0011113409529,2.76705393238032,-0.00111134095294574
4896,30,30.0005831437849,2.76867695012687,-0.000583143784851359
4914,30,30.000133333807,2.77029996787342,-0.0001333338069891
4932,30,29.9998441259047,2.7703782509751,0.000155874095256081
4950,30,29.9997152522983,2.77045653407677,0.000284747701726928
4968,30,29.9997415502232,2.77053481717845,0.000258449776758596
4986,30,29.9999180231563,2.77061310028013,8.19768436564061e-05
5004,30,30.000103960603,2.7706913833818,-0.000103960602956477
5022,30,30.0002911951064,2.77076966648348,-0.000291195106395747
5040,30,30.0004796849014,2.77084794958516,-0.000479684901435462
5058,30,30.0006693895677,2.77092623268683,-0.000669389567690359
5076,30,30.0008602699863,2.77100451578851,-0.000860269986297624
5094,30,30.001052288298,2.77108279889019,-0.00105228829804105
5112,30,30.0012454078628,2.77116108199186,-0.00124540786275418
5130,30,30.0014395932201,2.77123936509354,-0.00143959322009835
5148,30,30.0016348100515,2.77131764819522,-0.00163481005154509
5166,30,30.0018310251436,2.77139593129689,-0.00183102514363043
5184,30,30.0020282063524,2.77147421439857,-0.00202820635235668
5202,30,30.0022263225688,2.77029005646643,-0.00222632256878086
5220,30,30.0024253436856,2.7691058985343,-0.00242534368564051
5238,30,30.0026252405652,2.76792174060216,-0.0026252405651519
5256,30,30.0028259850078,2.76673758267002,-0.00282598500775322
5274,30,30.0029165054086,2.76555342473788,-0.00291650540857802
5292,30,30.0028939251569,2.76436926680575,-0.00289392515691489
5310,30,30.0027618860938,2.76318510887361,-0.0027618860937686
5328,30,30.0025239127929,2.76200095094147,-0.00252391279286712
5346,30,30.0021834163367,2.76362396868802,-0.00218341633667052
5364,30,30.0017436979708,2.76524698643457,-0.001743697970781
5382,30,30.0012079526407,2.76687000418112,-0.00120795264068363
5400,36,30.0005792724146,3.49920101505999,5.99942072758537
5418,36,30.000107568969,4.89952732278815,5.99989243103103
5436,36,29.9998020761756,6.30087916909055,6.00019792382442
5454,36,29.9996574420514,7.70031295539484,6.00034255794855
5472,36,30.0639415620233,8.64912598422697,5.93605843797665
5490,36,30.2530560002053,9.10833652735388,5.7469439997947
5508,36,30.5664715227849,9.44524521822296,5.43352847721512
5526,36,31.0000221422784,9.59996156559849,4.99997785772159
5544,36,31.5101931438126,9.60529002851957,4.48980685618739
5562,36,32.0491582567876,9.510973657329,3.95084174321239
5580,36,32.6027405632382,9.33288322477162,3.39725943676183
5598,36,33.1538212345727,9.10397872404239,2.8461787654273
5616,36,33.6884133060969,8.74140224938003,2.31158669390307
5634,36,34.1975225667844,8.24387770789035,1.80247743321556
5652,36,34.6740936045007,7.61860036976343,1.3259063954993
5670,36,35.1142781346166,6.8883877152942,0.885721865383374
5688,36,35.5072313722428,6.13063041457293,0.492768627757187
5706,36,35.841923742692,5.37846123404113,0.158076257308025
5724,36,36.1083072242348,4.69862192929406,-0.108307224234849
5742,36,36.2987009909339,4.15373701346633,-0.29870099093386
5760,36,36.4125949637625,3.76187073740223,-0.412594963762473
5778,36,36.4528037648858,3.54233442271153,-0.452803764885751
5796,36,36.4280906362384,3.53604884877648,-0.428090636238409
5814,36,36.3527848110761,3.64081849906591,-0.352784811076134
5832,36,36.2426618116199,3.83646938955101,-0.242661811619925
5850,36,36.1147797591608,4.09212552103015,-0.114779759160847
5868,36,35.9893451898659,4.3677001070134,0.0106548101341488
5886,36,35.8771331585703,4.66103996390288,0.122866841429719
5904,36,35.7862770845295,4.94477422789391,0.213722915470534
5922,36,35.7218299524302,5.19746923961135,0.278170047569752
5940,36,35.6849988482769,5.40922064139244,0.315001151723067
5958,36,35.676558554132,5.51864656185406,0.323441445867985
5976,36,35.6948404031908,5.53439027465284,0.305159596809219
5994,36,35.7362048373442,5.47693887737245,0.263795162655768
6012,36,35.7961492076282,5.35511481962897,0.203850792371753
6030,36,35.864866287788,5.19321128027399,0.13513371221201
6048,36,35.9333124728795,5.01514022698403,0.0666875271204859
6066,36,35.9945814014045,4.84072562131584,0.00541859859553995
6084,36,36.0428693986996,4.69128601982144,-0.0428693986996223
6102,36,36.0747414027063,4.57965542262667,-0.0747414027063087
6120,36,36.0890999093213,4.51420300225071,-0.089099909321277
6138,36,36.0867481816474,4.50726328165644,-0.0867481816474154
6156,36,36.0704397019144,4.53147386015245,-0.0704397019143599
6174,36,36.0440766803279,4.58084967159757,-0.0440766803278549
6192,36,36.0122371534004,4.64619889470815,-0.0122371534004415
6210,36,35.9804792885969,4.72150390712063,0.0195207114030964
6228,36,35.9518382663467,4.80428452077788,0.0481617336532736
6246,36,35.9285858132323,4.88549060622728,0.0714141867677398
6264,36,35.9120815296531,4.96069006339734,0.0879184703468638
6282,36,35.9030651404427,5.02004364795064,0.0969348595572939
6300,36,35.9020037642553,5.04760691909368,0.097996235744688
6318,36,35.9085408049808,5.04932673278053,0.0914591950191976
6336,36,35.9218952362226,5.02876998759852,0.0781047637774464
