Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Erro_Temperatura,Erro_Umidade
1098,30,50,27.5772402987845,46.4789809505944,2.42275970121547,3.52101904940562
1116,30,50,27.5787556998562,46.4840099151778,2.42124430014378,3.51599008482225
1134,30,50,27.5801795765158,46.4889072729526,2.41982042348424,3.51109272704736
1152,30,50,27.5815182300141,46.493676020957,2.41848176998591,3.50632397904298
1170,30,50,27.5827774076826,46.4983190674111,2.41722259231739,3.50168093258892
1188,30,50,27.5839623679283,46.50283923245,2.41603763207167,3.49716076754999
1206,30,50,27.5850779363199,46.507239250636,2.41492206368008,3.492760749364
1224,30,50,27.5861285537149,46.511521775507,2.41387144628507,3.48847822449303
1242,30,50,27.5871183174643,46.5156893857967,2.41288168253568,3.48431061420327
1260,30,50,27.5880510167212,46.5197445926848,2.4119489832788,3.48025540731516
1278,30,50,27.5889301628066,46.5236898473885,2.41106983719341,3.4763101526115
1296,30,50,27.5897590154742,46.5275275485008,2.41024098452579,3.47247245149921
1314,30,50,27.5905406057891,46.5312600486346,2.40945939421087,3.46873995136539
1332,30,50,27.5912777562094,46.5348896601011,2.40872224379063,3.4651103398989
1350,30,50,27.5919730983443,46.5384186595046,2.4080269016557,3.46158134049537
1368,30,50,27.5926290887647,46.5418492912563,2.40737091123534,3.45815070874367
1386,30,50,27.5932480231587,46.545183770093,2.40675197684135,3.45481622990702
1404,30,50,27.5938320490649,46.5484242827368,2.40616795093515,3.4515757172632
1422,30,50,27.5943831773651,46.5515729888536,2.40561682263489,3.44842701114641
1440,30,50,27.5949032926851,46.5546320214665,2.40509670731493,3.44536797853348
1458,30,50,27.5953941628245,46.5576034869694,2.40460583717547,3.44239651303059
1476,30,50,27.5958574473212,46.5604894648626,2.40414255267885,3.43951053513737
1494,30,50,27.5962947052377,46.5632920073108,2.40370529476231,3.43670799268916
1512,30,50,27.5967074022526,46.5660131385989,2.40329259774744,3.43398686140108
1530,30,50,27.5970969171251,46.5686548545418,2.40290308287493,3.43134514545822
1548,30,50,27.5974645476002,46.5712191218871,2.40253545239985,3.4287808781129
1566,30,50,27.5978115158104,46.5737078777366,2.40218848418958,3.42629212226342
1584,30,50,27.5981389732282,46.576123029002,2.40186102677177,3.423876970998
1602,30,50,27.5984480052145,46.5784664519053,2.40155199478547,3.42153354809473
1620,30,50,27.5987396352064,46.5807399915277,2.4012603647936,3.41926000847235
1638,30,50,27.5990148285803,46.5829454614103,2.40098517141966,3.41705453858967
1656,30,50,27.599274496224,46.5850846432072,2.40072550377596,3.4149153567928
1674,30,50,27.5995194978453,46.5871592863897,2.40048050215465,3.41284071361028
1692,30,50,27.5997506450439,46.5891711080036,2.40024935495611,3.41082889199641
1710,30,50,27.5999687041673,46.5911217924763,2.40003129583273,3.40887820752368
1728,30,50,27.6001743989715,46.5930129914752,2.39982560102848,3.40698700852475
1746,30,50,27.6003684131029,46.5948463238148,2.39963158689712,3.40515367618519
1764,30,50,27.6005513924161,46.5966233754121,2.3994486075839,3.40337662458795
1782,30,50,27.6007239471426,46.5983456992891,2.39927605285745,3.40165430071086
1800,30,50,27.6008866539205,46.6000148156212,2.39911334607955,3.39998518437881
1818,30,50,27.6010400576976,46.6016322118278,2.39895994230244,3.39836778817224
1836,30,50,27.6011846735162,46.6031993427059,2.39881532648383,3.39680065729411
1854,30,50,27.6013209881891,46.6047176306027,2.39867901181089,3.39528236939725
1872,30,50,27.6014494618746,46.6061884656253,2.39855053812545,3.39381153437466
1890,30,50,27.6015705295568,46.6076132058851,2.39842947044324,3.3923867941149
1908,30,50,27.6016846024394,46.6089931777747,2.39831539756059,3.39100682222528
