Tempo,Referencia_Umidade,Saida_Umidade,Sinal_Controle_Umidade,Erro_Umidade
1206,50,49.9999942517715,22.5112354779203,5.74822850296641e-06
1224,50,49.9999956121641,22.5112345998853,4.38783587242142e-06
1242,50,49.9999967501366,22.5112343937124,3.24986341126987e-06
1260,50,49.9999976106078,22.5112344224686,2.38939220764678e-06
1278,50,49.9999983513344,22.5112340048375,1.64866560936616e-06
1296,50,49.9999990166655,22.5112333166334,9.83334494719657e-07
1314,50,49.9999995237064,22.5112328572788,4.76293571693986e-07
1332,50,49.9999998425746,22.5112326746008,1.57425432689706e-07
1350,50,50.0000000407483,22.5112324992679,-4.07483184972079e-08
1368,50,50.000000181609,22.5112322413682,-1.81608989180404e-07
1386,50,50.0000002699586,22.5112320347119,-2.69958576382123e-07
1404,50,50.0000002966224,22.5112319564445,-2.96622424400539e-07
1422,50,50.0000002802023,22.5112319353514,-2.80202336000457e-07
1440,50,50.0000002501994,22.5112318974231,-2.50199427398456e-07
1458,50,50.0000002181794,22.5112318564079,-2.18179351918479e-07
1476,50,50.0000001811119,22.5112318500817,-1.81111879271612e-07
1494,50,50.0000001397522,22.5112318715095,-1.39752174277419e-07
1512,50,50.0000001016736,22.5112318902676,-1.01673599317564e-07
1530,50,50.0000000716855,22.5112318982202,-7.16854700044678e-08
1548,50,50.0000000482533,22.5112319078458,-4.82533337731184e-08
1566,50,50.0000000287746,22.5112319245092,-2.87745933746919e-08
1584,50,50.0000000133583,22.5112319405376,-1.3358345540837e-08
1602,50,50.0000000029176,22.5112319500093,-2.91760215986869e-09
1620,50,49.999999996699,22.5112319556525,3.30095417666598e-09
1638,50,49.9999999929813,22.5112319615957,7.01869851127412e-09
1656,50,49.9999999908181,22.5112319674039,9.18189613230425e-09
1674,50,49.9999999901142,22.511231970836,9.88578108263027e-09
1692,50,49.9999999906472,22.5112319719728,9.35283139824605e-09
1710,50,49.9999999917987,22.5112319725331,8.20126899725437e-09
1728,50,49.9999999930669,22.5112319732301,6.93310653332446e-09
1746,50,49.9999999943362,22.5112319735213,5.66383562272676e-09
1764,50,49.999999995622,22.5112319731054,4.37797353924907e-09
1782,50,49.9999999968297,22.5112319724316,3.17032089469649e-09
1800,50,49.9999999978281,22.5112319719393,2.17190887497054e-09
1818,50,49.9999999985934,22.511231971578,1.40656197800126e-09
1836,50,49.999999999185,22.5112319711498,8.14971201634762e-10
1854,50,49.9999999996423,22.5112319706829,3.5772984574578e-10
1872,50,49.9999999999645,22.5112319703262,3.55058205059322e-11
1890,50,50.00000000016,22.5112319701086,-1.60014224093175e-10
1908,50,50.0000000002649,22.5112319699476,-2.64911648173438e-10
1926,50,50.0000000003152,22.5112319697986,-3.15203863010538e-10
1944,50,50.0000000003269,22.5112319696887,-3.26949134432652e-10
1962,50,50.000000000307,22.5112319696383,-3.07046832404012e-10
1980,50,50.0000000002673,22.511231969624,-2.67256439201446e-10
1998,50,50.0000000002215,22.5112319696168,-2.21476170736423e-10
2016,50,50.0000000001772,22.5112319696137,-1.77216463725927e-10
2034,50,50.0000000001357,22.5112319696232,-1.35749189666967e-10
2052,50,50.0000000000979,22.5112319696428,-9.78701564235962e-11
2070,50,50.0000000000659,22.5112319696622,-6.58602061776037e-11
2088,50,50.000000000041,22.5112319696769,-4.10409484175034e-11
2106,50,50.0000000000226,22.5112319696899,-2.25668372877408e-11
2124,50,50.0000000000089,22.511231969703,-8.92441676114686e-12
2142,50,49.9999999999993,22.5112319697145,6.82121026329696e-13
2160,50,49.9999999999934,22.5112319697224,6.62225829728413e-12
2178,50,49.9999999999903,22.5112319697275,9.66338120633736e-12
2196,50,49.9999999999892,22.5112319697314,1.08144604382687e-11
2214,50,49.9999999999892,22.5112319697345,1.08073550109111e-11
2232,50,49.99999999999,22.5112319697362,9.99023086478701e-12
2250,50,49.9999999999914,22.5112319697368,8.63309423948522e-12
2268,50,49.9999999999929,22.5112319697367,7.0627947934554e-12
2286,50,49.9999999999945,22.5112319697366,5.54223333892878e-12
2304,50,49.9999999999958,22.5112319697363,4.18509671362699e-12
2322,50,49.999999999997,22.5112319697357,2.99849034490762e-12
2340,50,49.999999999998,22.5112319697351,1.99662508748588e-12
2358,50,49.9999999999988,22.5112319697345,1.20081722343457e-12
2376,50,49.9999999999994,22.511231969734,6.11066752753686e-13
2394,50,49.9999999999998,22.5112319697337,2.06057393370429e-13
